Date_Forecast;Forecast_T_ANN_ARCH;Forecast_GARCH;Forecast_GJR_GARCH;Forecast_TARCH;Forecast_EGARCH;Forecast_AVGARCH;Forecast_FIGARCH;ReturnForecast;TrueSD;VaR_T_ANN_ARCH;VaR_GARCH;VaR_GJR_GARCH;VaR_TARCH;VaR_EGARCH;VaR_AVGARCH;VaR_FIGARCH;SquaredError
04/05/2012;0.006516708;0.006745744;0.006781076;0.009169452;0.008055293;0.007904341;0.005953069;-0.016278996;0.007343777;0.020719461;0.024285852;0.023981881;0.028386557;0.026911329;0.026375418;0.022755656;6.84E-07
07/05/2012;0.009071983;0.009792184;0.012777914;0.015892275;0.011017651;0.010694561;0.00680457;0.00035052;0.003705651;0.02905297;0.029401356;0.033068435;0.037451651;0.031547257;0.030777196;0.02437372;2.88E-05
08/05/2012;0.00821618;0.008687256;0.011218691;0.013247119;0.009228919;0.00887468;0.009157557;-0.004287853;0.004997804;0.026295391;0.027602814;0.030904491;0.034107104;0.028762758;0.027936982;0.028436718;1.04E-05
09/05/2012;0.006089344;0.008094972;0.010484367;0.013446648;0.00880051;0.008513681;0.008860947;-0.006724828;0.005017265;0.019382923;0.026573408;0.029821904;0.034427923;0.028035997;0.027350827;0.027968692;1.15E-06
10/05/2012;0.010720882;0.008073519;0.010862891;0.01519911;0.009101941;0.008833899;0.008446653;0.002514247;0.004913453;0.034457438;0.026472344;0.030287293;0.036365507;0.028458328;0.027712651;0.027163361;3.37E-05
11/05/2012;0.007279268;0.007246536;0.00959328;0.012637018;0.007857671;0.007591802;0.008044495;-0.003393091;0.005013013;0.023203288;0.025052162;0.028437487;0.03315813;0.026398619;0.025659025;0.026521706;5.14E-06
14/05/2012;0.005036931;0.006726373;0.008900779;0.012464319;0.007401025;0.007196968;0.007180362;-0.011175073;0.004374616;0.015885192;0.024078207;0.027346627;0.032925828;0.025572817;0.024948504;0.025004389;4.39E-07
15/05/2012;0.005237835;0.007870691;0.011210225;0.016396953;0.008822387;0.008618866;0.006806353;-0.005762408;0.011554055;0.016537803;0.02599588;0.030629529;0.037657528;0.027892386;0.027265085;0.024223768;3.99E-05
16/05/2012;0.011758977;0.007598235;0.010879507;0.017110386;0.008766682;0.008616412;0.007584031;-0.004413544;0.011568472;0.037793616;0.02559202;0.030255515;0.038624147;0.027894088;0.027406586;0.025681866;3.63E-08
17/05/2012;0.011839641;0.007117731;0.010181298;0.016806267;0.008362202;0.008226127;0.007480237;-0.015165797;0.011588078;0.038096866;0.024674958;0.02920012;0.03818728;0.027163017;0.026666612;0.025483214;6.33E-08
18/05/2012;0.009506165;0.009723989;0.015274625;0.024162977;0.011102168;0.010879893;0.007744187;-0.007415202;0.008426564;0.03051343;0.029054548;0.035901288;0.045870442;0.031444498;0.030790711;0.02593498;1.17E-06
21/05/2012;0.010920952;0.009482881;0.014823721;0.025024398;0.011199239;0.010954415;0.009637283;0.015908684;0.007122892;0.03511504;0.028605944;0.035297881;0.046626663;0.03151819;0.030867173;0.028988884;1.44E-05
22/05/2012;0.010314159;0.011359468;0.013110973;0.020651448;0.013505521;0.013256916;0.010462388;0.000486219;0.005007739;0.033137882;0.031339339;0.033090598;0.04229475;0.034637387;0.033969799;0.030174422;2.82E-05
23/05/2012;0.004199669;0.009973886;0.011447403;0.016888581;0.01113997;0.010735742;0.011479592;0.001692271;0.009193341;0.01316209;0.02928347;0.030862935;0.03814502;0.031353516;0.03044382;0.03166775;2.49E-05
24/05/2012;0.010058145;0.008846722;0.010071259;0.013960576;0.009329951;0.008895738;0.010443409;0.00137908;0.009127539;0.032241241;0.027577016;0.028936449;0.034695759;0.028668397;0.027702298;0.030234377;8.66E-07
25/05/2012;0.009420146;0.00791852;0.008937215;0.011622222;0.007855708;0.007451637;0.009115527;-0.002167981;0.013664873;0.030142753;0.026213386;0.027383466;0.031778935;0.026404497;0.025473052;0.02834747;1.80E-05
29/05/2012;0.013794457;0.007299225;0.008253724;0.011255524;0.007270726;0.006950668;0.007921605;0.011018055;0.013884236;0.044418031;0.025295459;0.026402128;0.03156695;0.025522519;0.024739317;0.026489222;8.06E-09
30/05/2012;0.014324691;0.007730629;0.007333033;0.009358881;0.008118489;0.007824811;0.007179971;-0.014438629;0.012367561;0.046115416;0.02585308;0.024695069;0.028505379;0.026818969;0.026095759;0.025050173;3.83E-06
31/05/2012;0.010468127;0.009899373;0.011839581;0.014706227;0.010492309;0.010059975;0.008066302;-0.002279261;0.017170378;0.03353583;0.029112831;0.031408621;0.03555694;0.030363651;0.029354722;0.02643166;4.49E-05
01/06/2012;0.015859168;0.008934007;0.010681017;0.0137234;0.009430095;0.009026043;0.009518401;-0.024951295;0.01711697;0.051185957;0.027713169;0.029921735;0.034479313;0.028842701;0.027872952;0.028897032;1.58E-06
04/06/2012;0.016819732;0.016552379;0.025334656;0.027082576;0.015650785;0.01439151;0.010758774;0.000109548;0.009348333;0.054338941;0.038432204;0.046763425;0.048904954;0.037744398;0.035722291;0.030911545;5.58E-05
05/06/2012;0.015750358;0.014675664;0.022167362;0.022610668;0.013299965;0.012099342;0.015982601;0.005710515;0.012898496;0.050944251;0.036329383;0.043908569;0.044803206;0.034882281;0.032755371;0.038014177;8.13E-06
06/06/2012;0.017520931;0.013187613;0.019139808;0.018587991;0.0122051;0.011147822;0.015580172;0.022787776;0.013269379;0.056681973;0.034452497;0.040821474;0.040672618;0.033431552;0.03148951;0.037595389;1.81E-05
07/06/2012;0.019785408;0.017794342;0.016938186;0.015512549;0.016869335;0.015360345;0.014926853;-0.00010647;0.010129954;0.064055787;0.040057046;0.038235866;0.037028227;0.039370555;0.037058338;0.036600662;9.32E-05
08/06/2012;0.002507882;0.015538303;0.014782639;0.013215958;0.014099633;0.01273379;0.017631511;0.008081421;0.011218085;0.007766377;0.037399803;0.035699358;0.034167795;0.035944047;0.0337233;0.039928834;7.59E-05
11/06/2012;0.010234527;0.014450288;0.013051561;0.011100306;0.013699326;0.012485663;0.016453778;-0.012700424;0.011548496;0.032932433;0.036233484;0.033639417;0.031411342;0.035621493;0.033639454;0.038683362;1.73E-06
12/06/2012;0.011553617;0.015035715;0.015641637;0.015894532;0.015149194;0.013967961;0.015097503;0.01158339;0.008083839;0.03723365;0.036760565;0.036679486;0.037485533;0.03728597;0.035430597;0.036848843;1.20E-05
13/06/2012;0.00512932;0.014678539;0.013764803;0.013248642;0.015597607;0.014485318;0.015082476;-0.00704803;0.007771631;0.016348523;0.036237319;0.034317836;0.034127583;0.037757216;0.036032308;0.036769629;6.98E-06
14/06/2012;0.006286327;0.013688909;0.013450668;0.014844178;0.015050331;0.014032987;0.014574748;0.010756593;0.005809017;0.020087311;0.034859891;0.033836547;0.036055067;0.036993295;0.035377187;0.036070452;2.28E-07
15/06/2012;0.005116076;0.013232038;0.01183848;0.012340662;0.01514267;0.014185377;0.013589347;0.010284746;0.013336987;0.01630151;0.034084205;0.031569504;0.032684376;0.036931719;0.035379795;0.034670823;6.76E-05
18/06/2012;0.009639559;0.012709945;0.010445591;0.010323648;0.015087034;0.014176805;0.012930444;0.001443704;0.012761993;0.031002827;0.033232593;0.029499385;0.029710902;0.036723832;0.035194325;0.033684984;9.75E-06
19/06/2012;0.009547091;0.011326553;0.009288515;0.008726718;0.012653509;0.011727682;0.012327717;0.009767834;0.014192262;0.030680293;0.031529372;0.027962278;0.027416249;0.033758833;0.032115027;0.03308694;2.16E-05
20/06/2012;0.012212227;0.010952633;0.008272443;0.007431312;0.01272548;0.011889237;0.010921883;-0.001687781;0.013049258;0.039387901;0.030871751;0.026254753;0.02516734;0.033753559;0.032241848;0.030979668;7.01E-07
21/06/2012;0.014106913;0.009777342;0.007475234;0.007131024;0.011131461;0.010375462;0.010179793;-0.022513208;0.014631804;0.045528182;0.029133672;0.024943796;0.024681943;0.031520778;0.030117017;0.029897164;2.76E-07
22/06/2012;0.018675968;0.015741719;0.0190045;0.016754764;0.016459152;0.015010607;0.009995994;0.007148989;0.010192066;0.060395978;0.037425497;0.040392545;0.038493309;0.038701075;0.036593497;0.029652007;7.20E-05
25/06/2012;0.005470761;0.014398053;0.016665258;0.01394667;0.015426771;0.014075443;0.014446943;-0.016083502;0.014922308;0.017437432;0.035817933;0.037864499;0.03492712;0.03749012;0.035275936;0.035964418;8.93E-05
26/06/2012;0.015548911;0.016429173;0.021084089;0.020826906;0.018109473;0.016613848;0.014781096;0.004761368;0.010247709;0.050279143;0.038292028;0.042613773;0.042793427;0.040656705;0.038382052;0.03629247;2.81E-05
27/06/2012;0.015344555;0.014632753;0.018411569;0.017282379;0.015993656;0.014652023;0.016207497;0.008944781;0.010162692;0.049637482;0.036094269;0.039792303;0.038988335;0.038164526;0.03605578;0.038051143;2.69E-05
28/06/2012;0.010351589;0.013696258;0.016186717;0.014453188;0.015420442;0.014203947;0.015003269;-0.002112028;0.011585335;0.033375996;0.034753515;0.037147567;0.035550076;0.037320437;0.035401775;0.036423672;1.52E-06
29/06/2012;0.010158648;0.012190211;0.014448638;0.013428621;0.013505247;0.012433119;0.013695659;0.024614794;0.013128089;0.032720448;0.032715863;0.035053344;0.034251641;0.03486531;0.033096796;0.034766189;8.82E-06
02/07/2012;0.013843877;0.0179476;0.013035867;0.011637904;0.018942455;0.017095035;0.012699333;0.002456292;0.006103287;0.044732881;0.040027334;0.033335072;0.032104286;0.041563278;0.039113231;0.033376862;5.99E-05
03/07/2012;0.006104273;0.015999559;0.011596687;0.009786422;0.016174442;0.01447068;0.016912759;0.006212772;0.006258103;0.019461481;0.037834762;0.031478064;0.02922755;0.038406135;0.035726523;0.038761649;2.37E-08
05/07/2012;0.005972563;0.014401922;0.010335915;0.008342863;0.014750123;0.013255131;0.015984543;-0.004698042;0.004063673;0.019074124;0.03579268;0.029620331;0.026876021;0.036580973;0.034114913;0.037647124;3.64E-06
06/07/2012;0.009997248;0.013117638;0.009841874;0.009126688;0.013701962;0.01239167;0.014353357;-0.009477419;0.004064058;0.032161151;0.034079852;0.028845635;0.028094269;0.035185405;0.032938282;0.035613963;3.52E-05
09/07/2012;0.002450124;0.0129967;0.0110155;0.011967855;0.01424156;0.013045643;0.012877302;-0.001640176;0.009506806;0.007597785;0.033906183;0.030523642;0.03228273;0.035895442;0.033869101;0.033661575;4.98E-05
10/07/2012;0.012721049;0.011558869;0.009916785;0.011055352;0.012395406;0.011335757;0.012229713;-0.008159122;0.009546249;0.041071162;0.031879136;0.028892898;0.030954849;0.033376217;0.031481469;0.032760433;1.01E-05
11/07/2012;0.009853573;0.011251872;0.010490523;0.013177324;0.012571162;0.011620959;0.010911623;-1.49E-05;0.00864179;0.031739913;0.031362129;0.029655416;0.033788273;0.033546667;0.031856903;0.030825833;1.47E-06
12/07/2012;0.008635989;0.010016058;0.009380485;0.011409682;0.010644119;0.009794539;0.010327799;-0.004999574;0.008519619;0.027803233;0.02963811;0.028094598;0.031529164;0.030904489;0.02932808;0.030043243;1.35E-08
13/07/2012;0.007617875;0.009333161;0.009057283;0.012094309;0.010196888;0.009492438;0.009154438;0.016362759;0.006884351;0.024504871;0.028553865;0.027567416;0.032533666;0.030206136;0.028873423;0.028207066;5.38E-07
16/07/2012;0.007002257;0.011286608;0.008162198;0.010256821;0.012487841;0.011680137;0.008601802;-0.002316996;0.007247204;0.022503751;0.031296264;0.025989147;0.029726412;0.033315152;0.031912818;0.027148572;6.00E-08
17/07/2012;0.006784982;0.010165337;0.007487883;0.009874539;0.011128346;0.010435901;0.010233467;0.007382356;0.0084776;0.021763734;0.029729636;0.024925453;0.029243934;0.031484678;0.030284113;0.029769888;2.86E-06
18/07/2012;0.008343768;0.009656828;0.006755978;0.008460843;0.010945485;0.010265122;0.009770571;0.006658275;0.007843005;0.026860218;0.029032922;0.0237703;0.027067174;0.031312213;0.029937693;0.029056094;2.51E-07
19/07/2012;0.007505429;0.009092543;0.006144636;0.007252245;0.010543112;0.009911242;0.009185657;0.002713415;0.005910624;0.024077657;0.028341538;0.022727174;0.025125925;0.030950845;0.029619089;0.028228912;2.54E-06
20/07/2012;0.004870652;0.00811165;0.005546215;0.006197671;0.009091951;0.008578481;0.008531191;-0.010112621;0.01123641;0.015508593;0.026665669;0.021525753;0.023153607;0.028609488;0.027485821;0.027177492;4.05E-05
23/07/2012;0.013566762;0.008831122;0.007738317;0.009284467;0.010167485;0.009715428;0.007721264;-0.008948979;0.01352326;0.043817391;0.027726597;0.025387177;0.028325902;0.030151514;0.029226914;0.025737524;1.89E-09
24/07/2012;0.01317368;0.009075637;0.00896336;0.011838972;0.010761407;0.010394388;0.008210895;-0.00908205;0.012040511;0.042566149;0.027986857;0.027228445;0.031916066;0.030895757;0.030146634;0.026492509;1.28E-06
25/07/2012;0.012094875;0.00929208;0.010049521;0.014369757;0.011309329;0.010995008;0.008645635;-0.000313911;0.010761423;0.039079276;0.028185979;0.0287168;0.0350479;0.031527625;0.030891868;0.027110801;1.78E-06
26/07/2012;0.008349333;0.008306952;0.008946568;0.012425255;0.009621484;0.009319606;0.009002133;0.016405663;0.011197095;0.026906066;0.026592161;0.027047677;0.032582183;0.029004346;0.028390065;0.027686366;8.11E-06
27/07/2012;0.009853587;0.010376554;0.00804199;0.010497911;0.011896907;0.011502697;0.008352898;0.018900814;0.010472384;0.031797872;0.029623538;0.025458625;0.029710901;0.03213168;0.031418996;0.026469611;3.83E-07
30/07/2012;0.009869496;0.013219073;0.007273691;0.008937143;0.014929792;0.014348891;0.010312798;-0.000483476;0.01045524;0.031814858;0.033349579;0.024069629;0.027220863;0.035884847;0.034957904;0.029342564;3.43E-07
31/07/2012;0.010075257;0.011660905;0.006539775;0.007923503;0.012594023;0.011974532;0.013132236;-0.004326173;0.010449691;0.032440675;0.03122644;0.022777875;0.025540186;0.032851;0.031792714;0.03322275;1.40E-07
01/08/2012;0.011280376;0.010679923;0.006425669;0.008525966;0.011689302;0.01115122;0.012452306;-0.002904193;0.010025675;0.036367299;0.029892228;0.022608966;0.026567285;0.031671757;0.030765004;0.032392632;1.57E-06
02/08/2012;0.011762711;0.009643141;0.006038946;0.008482307;0.010509409;0.010036364;0.011249439;-0.007531964;0.009607049;0.037965046;0.028328981;0.021898573;0.026468708;0.029957733;0.029095959;0.030771772;4.65E-06
03/08/2012;0.010294362;0.009514948;0.006963086;0.010360519;0.010755921;0.010300468;0.010020453;0.018861288;0.007720632;0.033199686;0.028203412;0.023599591;0.029257465;0.030361761;0.029481483;0.029026434;6.62E-06
06/08/2012;0.006990013;0.012497923;0.006350752;0.008841837;0.013862396;0.013254695;0.009683614;0.002326561;0.001874157;0.022502756;0.032312315;0.022471207;0.02694026;0.034436131;0.033407468;0.02840176;2.62E-05
07/08/2012;0.002321353;0.011051599;0.005735451;0.00751278;0.011766493;0.011160041;0.012033188;0.005093763;0.002391555;0.007269481;0.030327154;0.021331821;0.024794687;0.03166418;0.030581315;0.031767969;4.93E-09
08/08/2012;0.002684234;0.010043945;0.005229494;0.006464923;0.010778175;0.010254328;0.011345052;0.000620634;0.0012494;0.008440735;0.028937667;0.020359535;0.022996919;0.030346783;0.029390927;0.030889714;2.06E-06
09/08/2012;0.003286189;0.008922405;0.004742692;0.005520485;0.008956423;0.008458213;0.010177145;0.0004136;0.001296243;0.010370434;0.027224823;0.019389539;0.021253048;0.027589933;0.026617968;0.029239758;3.96E-06
10/08/2012;0.002856736;0.007940541;0.004319512;0.00477248;0.007500449;0.007071958;0.008813525;0.002186051;0.003219185;0.008980845;0.025642179;0.018498559;0.019751324;0.025188199;0.024297501;0.027181177;1.31E-07
13/08/2012;0.002442439;0.007181153;0.003996708;0.004197126;0.006564204;0.006249612;0.007618958;-0.001252685;0.003212907;0.007621437;0.024463698;0.01784341;0.018611911;0.023622572;0.022945498;0.02530231;5.94E-07
14/08/2012;0.003553194;0.006431501;0.003720683;0.004092045;0.005743519;0.005508234;0.006567907;-0.000128155;0.002963587;0.011205561;0.023060067;0.017188941;0.01834735;0.022004043;0.021422337;0.023427386;3.48E-07
15/08/2012;0.003028624;0.005895042;0.003521025;0.003850956;0.005064477;0.004895329;0.005804117;0.001138992;0.003825139;0.009497855;0.022139527;0.016770119;0.017890501;0.020704488;0.02023048;0.022025344;6.34E-07
16/08/2012;0.003231658;0.005219049;0.003202439;0.003264565;0.004111033;0.004003631;0.005084336;0.00707542;0.003857097;0.010121926;0.020737565;0.015953773;0.016395992;0.018541219;0.018141866;0.02054074;3.91E-07
17/08/2012;0.004059532;0.005313022;0.003039339;0.002915896;0.004570592;0.004543405;0.004695837;0.001870384;0.003979347;0.01281503;0.021023672;0.015548145;0.0154591;0.019662789;0.01947472;0.019760739;6.43E-09
20/08/2012;0.003234367;0.004730073;0.002797172;0.002518093;0.003846125;0.003899269;0.004565563;-2.12E-05;0.00534966;0.010147233;0.019745329;0.014885219;0.014320627;0.017929264;0.017915993;0.019440686;4.47E-06
21/08/2012;0.007083163;0.004203365;0.002587883;0.002312247;0.003222218;0.003351907;0.00417416;-0.003503667;0.005332454;0.022678839;0.018534197;0.014300064;0.013704219;0.01631775;0.01650723;0.018537543;3.06E-06
22/08/2012;0.005959944;0.004200144;0.002936375;0.003118054;0.003426844;0.003637137;0.003960313;0.000226378;0.005160605;0.019018562;0.018579211;0.015258763;0.015967558;0.016891784;0.017259992;0.018061378;6.39E-07
23/08/2012;0.007120457;0.003907048;0.002734647;0.002783268;0.002998577;0.003249548;0.003868044;-0.008105;0.00519109;0.022771921;0.018037803;0.01482113;0.015128738;0.015862932;0.016371031;0.017957018;3.72E-06
24/08/2012;0.005896494;0.004754863;0.004520263;0.004983532;0.004063254;0.004320554;0.003910846;0.006433988;0.005092202;0.018820429;0.020030977;0.019226296;0.020449566;0.018645207;0.019096035;0.018090019;6.47E-07
27/08/2012;0.007020539;0.004679166;0.004137794;0.004297258;0.004242038;0.004550239;0.004535259;-0.000489134;0.004651268;0.022481239;0.019752516;0.018284588;0.018880718;0.01896226;0.01951707;0.019447739;5.61E-06
28/08/2012;0.01003621;0.004360028;0.003805168;0.004124473;0.003931807;0.004235899;0.004651718;-0.000808509;0.004655425;0.032266421;0.01900482;0.017466866;0.018415213;0.018169394;0.018703276;0.019632945;2.90E-05
29/08/2012;0.00470797;0.004044306;0.003578393;0.003981975;0.003623458;0.003885626;0.004296828;0.000843993;0.004657252;0.01496982;0.018323923;0.016982507;0.018020558;0.01741691;0.017810023;0.018835494;2.57E-09
30/08/2012;0.005339073;0.003697193;0.003332343;0.003478917;0.003026978;0.003337545;0.003960992;-0.00783643;0.01063523;0.017055358;0.017504537;0.016401684;0.016861563;0.015895193;0.01649151;0.01809121;2.80E-05
31/08/2012;0.008912361;0.004382949;0.004689858;0.005340948;0.003901557;0.004148019;0.003790473;0.00506047;0.008758311;0.028687327;0.019113526;0.019523432;0.020980224;0.018136757;0.018483174;0.017668937;2.37E-08
04/09/2012;0.00794048;0.004246433;0.004330586;0.004696377;0.003925797;0.004231473;0.004290307;-0.001166639;0.010194762;0.025547058;0.018750938;0.018695119;0.019577061;0.018147043;0.018607358;0.01882118;5.08E-06
05/09/2012;0.006733336;0.003948765;0.004060861;0.004539612;0.003575489;0.003921687;0.004277347;-0.001068232;0.009914658;0.021602609;0.018047483;0.018094748;0.019262713;0.017296517;0.017896158;0.018816882;1.01E-05
06/09/2012;0.011346314;0.003673959;0.003814315;0.004364155;0.003251551;0.00363947;0.004011751;0.020229537;0.009604104;0.036624389;0.017428681;0.017578223;0.018963464;0.01651202;0.017265317;0.01824845;3.04E-06
07/09/2012;0.003457473;0.007885402;0.003713816;0.003969727;0.006569857;0.006382969;0.004319287;0.004041795;0.007999548;0.010952431;0.026141155;0.017479579;0.018174583;0.02402797;0.023336914;0.01906141;2.06E-05
10/09/2012;0.004175434;0.007287354;0.003488666;0.003512108;0.006153165;0.006048533;0.007880106;-0.006166806;0.00799912;0.013252472;0.025215295;0.016989187;0.017160752;0.023340845;0.022831532;0.02610575;1.46E-05
11/09/2012;0.005825778;0.007196624;0.004294359;0.004877578;0.006455764;0.006380563;0.008216822;0.003130052;0.007116148;0.018629735;0.024975426;0.018842658;0.020241909;0.023854273;0.023409691;0.026660707;1.67E-06
12/09/2012;0.007117519;0.006604721;0.003988704;0.00425315;0.005837569;0.005833396;0.00806184;0.002090506;0.007578135;0.022849265;0.023868059;0.018126825;0.018865327;0.022645871;0.022325538;0.02642882;2.12E-07
13/09/2012;0.007321334;0.006075157;0.003734647;0.003819466;0.005204533;0.005248267;0.00727522;0.016178172;0.007632724;0.023507746;0.022921186;0.017542262;0.017822476;0.021389376;0.021143249;0.025092624;9.70E-08
14/09/2012;0.004682096;0.00828095;0.003649368;0.003514923;0.007532475;0.007306706;0.006605153;0.003951135;0.002680264;0.01489902;0.02695047;0.017395604;0.017162118;0.025968861;0.02521699;0.02384071;4.01E-06
17/09/2012;0.003068314;0.007605735;0.003444372;0.003122607;0.006888238;0.006777492;0.008319971;-0.003129583;0.001595685;0.009622405;0.025745596;0.016844845;0.016117142;0.024758391;0.024226774;0.026869417;2.17E-06
18/09/2012;0.003593517;0.007122589;0.003565512;0.003661705;0.00655264;0.006523736;0.008067609;-0.001280595;0.001284605;0.011325155;0.024879205;0.017157736;0.017533348;0.024143345;0.023789138;0.026478433;5.33E-06
19/09/2012;0.001886526;0.006616796;0.003435505;0.003693651;0.005987231;0.006022717;0.007441818;0.001184852;0.004697653;0.005780822;0.024089408;0.016935007;0.017749673;0.023182737;0.022998591;0.02549067;7.90E-06
20/09/2012;0.006318399;0.006087669;0.003236591;0.003279856;0.005171375;0.00528572;0.006658101;-0.00054088;0.004370815;0.020225781;0.023106936;0.016459303;0.016764359;0.02152666;0.021586182;0.024109265;3.79E-06
21/09/2012;0.005431124;0.005624287;0.0030745;0.003169772;0.004598066;0.004773348;0.005864245;-7.53E-05;0.00750843;0.017342169;0.022167252;0.016031843;0.016479269;0.020240077;0.020461664;0.022580946;4.32E-06
24/09/2012;0.008422263;0.005185746;0.002892429;0.00291079;0.004013054;0.004235407;0.005180232;-0.00223515;0.007513811;0.027077563;0.021228848;0.015539726;0.015768592;0.018834003;0.019188417;0.021173521;8.25E-07
25/09/2012;0.007936748;0.004884715;0.002891242;0.00317503;0.003799982;0.004077067;0.004602114;-0.010557389;0.007894783;0.025498493;0.020549754;0.015534012;0.016462649;0.018284101;0.018780443;0.019904225;1.76E-09
26/09/2012;0.008289905;0.00598371;0.005569708;0.005883804;0.005036936;0.005288427;0.004359474;-0.005753253;0.00615557;0.026655076;0.022738402;0.021644492;0.022458145;0.021103062;0.021443657;0.019336967;4.56E-06
27/09/2012;0.006744265;0.005964824;0.005939564;0.007112236;0.005304358;0.005598309;0.005394842;0.009602728;0.005079079;0.021649455;0.022643834;0.022314224;0.024664523;0.021614172;0.022031413;0.021569977;2.77E-06
28/09/2012;0.007432846;0.006341545;0.005469979;0.006133463;0.006028104;0.006321935;0.005762564;-0.004487808;0.004269188;0.02390086;0.02322853;0.021284822;0.022771609;0.022949439;0.023326068;0.022218168;1.00E-05
01/10/2012;0.003682968;0.006172589;0.005535736;0.006879416;0.006062911;0.006362798;0.00623214;0.002647998;0.00287516;0.011670497;0.023047196;0.021540965;0.024241802;0.023138584;0.023501406;0.023216856;6.53E-07
02/10/2012;0.003549195;0.005711113;0.005063411;0.005930844;0.00547259;0.005768792;0.006107114;0.000871907;0.004022155;0.011245915;0.022170133;0.020610556;0.022509154;0.021978808;0.02236431;0.023000809;2.24E-07
03/10/2012;0.005436918;0.00525649;0.004640834;0.005143881;0.004678315;0.004970709;0.005596952;0.003617857;0.006583044;0.017411112;0.021241698;0.019720338;0.020931691;0.020273662;0.020700469;0.022001419;1.31E-06
04/10/2012;0.00624223;0.004951251;0.004280676;0.004486082;0.004417422;0.004756349;0.005013569;0.007148822;0.00647796;0.020027906;0.020629522;0.0189554;0.019579493;0.019711245;0.02028489;0.020811443;5.56E-08
05/10/2012;0.006344541;0.005040909;0.003994506;0.003981084;0.004729952;0.005115435;0.004598616;-0.000321641;0.004229775;0.020364119;0.02072612;0.018206166;0.018350922;0.020321787;0.020981885;0.01982989;4.47E-06
08/10/2012;0.004783542;0.004654197;0.003705789;0.003672825;0.004163347;0.004550301;0.00455677;-0.003462724;0.00380688;0.015261074;0.019886912;0.017530034;0.017614576;0.01901976;0.019731324;0.019736248;9.54E-07
09/10/2012;0.006452179;0.004501337;0.0037722;0.004187581;0.00412026;0.004545195;0.004222625;-0.009940182;0.006842271;0.020690001;0.019522121;0.01767643;0.018796487;0.018892865;0.019693014;0.018955018;1.52E-07
10/10/2012;0.00937521;0.005484629;0.005911462;0.006708942;0.005212524;0.005640952;0.00414383;-0.006207256;0.007058585;0.030210921;0.021578816;0.022157125;0.023813587;0.021287736;0.022006402;0.018773887;5.37E-06
11/10/2012;0.009239693;0.00559645;0.00633426;0.007998341;0.005567248;0.006036405;0.005088076;0.00019537;0.005432927;0.029800777;0.021885652;0.02301936;0.026136274;0.022093816;0.022900907;0.020933431;1.45E-05
12/10/2012;0.008097728;0.005133988;0.005734817;0.006827795;0.004783161;0.005205345;0.005380018;-0.002970545;0.005986008;0.026117497;0.020932075;0.021884255;0.024117095;0.020429062;0.021207086;0.021534859;4.46E-06
15/10/2012;0.006864681;0.004877548;0.005454717;0.006909647;0.004591913;0.005057705;0.005011009;0.008045471;0.010830017;0.022098872;0.020472896;0.021410082;0.024345493;0.020083919;0.021004871;0.020823734;1.57E-05
16/10/2012;0.009839096;0.005125646;0.005018879;0.005967133;0.00506257;0.005542495;0.004683088;0.010217556;0.010035326;0.031805809;0.020861698;0.020415477;0.022491613;0.020966392;0.021873134;0.020005061;3.85E-08
17/10/2012;0.007907363;0.005821081;0.00472625;0.005446138;0.006020865;0.00654811;0.004961097;0.004108606;0.009272695;0.025501725;0.022258388;0.019813989;0.021596199;0.022927877;0.023858662;0.020572774;1.86E-06
18/10/2012;0.00837768;0.005447762;0.004345757;0.004725335;0.005636385;0.006141121;0.005534285;-0.00244672;0.007782591;0.026986553;0.021444242;0.018919456;0.020037123;0.022092138;0.023021277;0.021693573;3.54E-07
19/10/2012;0.006096175;0.005101951;0.004170225;0.004839796;0.005245655;0.005733667;0.005305389;-0.016710145;0.008921899;0.019546636;0.020700744;0.018506318;0.020231472;0.021252143;0.022191675;0.021187344;7.98E-06
22/10/2012;0.008388327;0.008104534;0.010473068;0.01015333;0.007894124;0.008268028;0.00504043;0.000439486;0.006824065;0.027019972;0.026334102;0.029571687;0.029466936;0.026259094;0.026888991;0.020684457;2.45E-06
23/10/2012;0.006353216;0.007297667;0.009285649;0.00848099;0.006651946;0.006896129;0.007803278;-0.014549235;0.006789547;0.020445756;0.024872922;0.027724281;0.026720132;0.023962637;0.024383159;0.025788351;1.90E-07
24/10/2012;0.006563948;0.009240067;0.013497067;0.01358229;0.008800071;0.008930666;0.007708804;-0.003090152;0.005393546;0.021140403;0.027922149;0.033305457;0.033657189;0.027514349;0.027693027;0.025527209;1.37E-06
25/10/2012;0.005915315;0.0085435;0.012452923;0.013235758;0.008205884;0.008295546;0.009537446;0.002991065;0.007304512;0.019066973;0.026905898;0.032140817;0.033326918;0.026638244;0.026674652;0.028532036;1.93E-06
26/10/2012;0.007107938;0.007779484;0.010988909;0.011134229;0.007357383;0.007458566;0.009078878;-0.000729248;0.007250737;0.022915666;0.025740598;0.030256595;0.030643446;0.025278264;0.025370931;0.027919959;2.04E-08
31/10/2012;0.008252492;0.007175445;0.00977451;0.009800223;0.006552085;0.006594907;0.008099339;0.000155868;0.007841491;0.026652435;0.024882059;0.028689143;0.028805014;0.023990322;0.023879327;0.026443966;1.69E-07
