Date_Forecast;Forecast_ANN_ARCH;Forecast_GARCH;Forecast_GJR_GARCH;Forecast_TARCH;Forecast_EGARCH;Forecast_AVGARCH;Forecast_FIGARCH;ReturnForecast;TrueSD;VaR_ANN_ARCH;VaR_GARCH;VaR_GJR_GARCH;VaR_TARCH;VaR_EGARCH;VaR_AVGARCH;VaR_FIGARCH;SquaredError
08/12/2011;0.01285802;0.026840847;0.016351473;0.0125564;0.021856851;0.017569779;0.027664932;-0.021368499;0.014598283;0.041637608;0.05059272;0.039250818;0.034093064;0.046516289;0.040466614;0.049772245;3.03E-06
09/12/2011;0.014154603;0.029933199;0.025087337;0.023186765;0.027531871;0.022111915;0.023433124;0.016742413;0.013008145;0.045864397;0.053339548;0.048729784;0.046507148;0.052255315;0.045415032;0.045624578;1.31E-06
12/12/2011;0.018713364;0.029502336;0.022634292;0.019589887;0.029105119;0.023556265;0.025809013;-0.015026387;0.008485999;0.060763311;0.052849049;0.046130213;0.042568446;0.053657444;0.046769448;0.047852573;0.000104599
13/12/2011;0.018409366;0.029311722;0.025193453;0.02589769;0.030690787;0.024997899;0.026402939;-0.008723953;0.00768931;0.059735247;0.052584424;0.048572926;0.048926912;0.055038315;0.048113928;0.048331959;0.00011492
14/12/2011;0.016475815;0.027242072;0.024496467;0.027871197;0.029217545;0.024009949;0.02671051;-0.011413251;0.016749721;0.053475425;0.050763949;0.048001159;0.050968991;0.053758594;0.047220605;0.048690082;7.50E-08
15/12/2011;0.018623378;0.026093144;0.024902305;0.031480072;0.029015054;0.024060325;0.024937944;0.003237853;0.014938047;0.060504271;0.049676934;0.048392561;0.054264534;0.053553713;0.047295787;0.047022146;1.36E-05
16/12/2011;0.017052429;0.02329259;0.022414918;0.02635017;0.024618861;0.020539622;0.023644136;0.003210989;0.014941275;0.055428864;0.046959357;0.045890997;0.049606862;0.049293542;0.043687399;0.045836881;4.46E-06
19/12/2011;0.015738683;0.020776984;0.020290757;0.022148317;0.0210471;0.017625776;0.020888027;-0.011802198;0.014876194;0.051143787;0.044425242;0.043744151;0.045475848;0.045621447;0.040490849;0.043129751;7.44E-07
20/12/2011;0.019680738;0.020583723;0.021358412;0.026324646;0.021994796;0.018593906;0.018139952;0.029389296;0.011650961;0.063969956;0.044229023;0.044883579;0.049755623;0.046657175;0.041663264;0.040128865;6.45E-05
21/12/2011;0.017967759;0.027885293;0.019799819;0.022493388;0.030636405;0.025165426;0.017789351;0.001947608;0.008676936;0.058436167;0.051496423;0.043205207;0.045962397;0.05526702;0.048575159;0.039646716;8.63E-05
22/12/2011;0.018976226;0.025000553;0.017875;0.018919563;0.025559248;0.021022987;0.025513756;0.008231577;0.009647967;0.061640188;0.04877096;0.041009218;0.04208915;0.050399613;0.04436056;0.047753877;8.70E-05
23/12/2011;0.017403448;0.023028001;0.016164708;0.016071764;0.023681937;0.019680753;0.024459519;0.008994481;0.009602738;0.056511587;0.046747387;0.038867091;0.038675413;0.048402936;0.042859514;0.046757016;6.09E-05
27/12/2011;0.012963838;0.02148513;0.014698185;0.013835021;0.022364916;0.018805696;0.022187013;7.91E-05;0.011273354;0.042053566;0.045069916;0.036893594;0.035760139;0.046888251;0.041839788;0.044484844;2.86E-06
28/12/2011;0.012427342;0.019382568;0.013237862;0.011939358;0.018913802;0.015868481;0.020028708;-0.012556506;0.011269196;0.040286612;0.042814116;0.034989832;0.033186436;0.043050613;0.038396985;0.042285998;1.34E-06
29/12/2011;0.01644907;0.019602601;0.015406011;0.016474239;0.020231406;0.017200906;0.017460808;0.010650172;0.007953896;0.053372064;0.04299651;0.037688685;0.039010715;0.044468962;0.039997334;0.03936989;7.22E-05
30/12/2011;0.014876517;0.01877138;0.014111545;0.014165623;0.019997517;0.017193757;0.01730691;-0.004300571;0.007783096;0.048297806;0.042033684;0.035984722;0.036127654;0.044162032;0.040002444;0.039176115;5.03E-05
03/01/2012;0.012976389;0.017334942;0.013232235;0.014287167;0.018290188;0.015798683;0.016674816;0.015355484;0.006887708;0.04210552;0.04033668;0.034749059;0.036191723;0.042115305;0.038252795;0.038444806;3.71E-05
04/01/2012;0.016591918;0.017992342;0.01233043;0.012388972;0.019829178;0.01730453;0.0152449;0.000187906;0.004217475;0.053889785;0.040977445;0.033386201;0.033574135;0.043739201;0.039960512;0.036609716;0.000153127
05/01/2012;0.012156082;0.016381089;0.011189604;0.010774138;0.01690595;0.014677328;0.015947132;0.002939393;0.004202291;0.039400243;0.039072751;0.03174885;0.03123035;0.040268119;0.03671906;0.0375053;6.33E-05
06/01/2012;0.008355708;0.014927257;0.010167411;0.009269011;0.014779651;0.012844887;0.014586497;-0.002540185;0.00419023;0.027035024;0.037295315;0.030240658;0.028942078;0.037598372;0.034328047;0.035888863;1.74E-05
09/01/2012;0.009022932;0.013690107;0.009391254;0.009069546;0.013320335;0.011633801;0.012981653;0.002259044;0.004951316;0.029215688;0.035671612;0.028999027;0.028571739;0.035592484;0.032565065;0.033825423;1.66E-05
10/01/2012;0.008371946;0.012385057;0.008493525;0.007804178;0.011540978;0.010134218;0.011613964;0.008846524;0.005016957;0.027106134;0.033886198;0.027524572;0.026438254;0.033037263;0.030304247;0.031965745;1.13E-05
11/01/2012;0.008195968;0.01192615;0.007933451;0.006896741;0.011612796;0.010351122;0.010381919;0.000309549;0.005801115;0.026529645;0.033211215;0.026545023;0.024809079;0.033117763;0.030643147;0.030171838;5.74E-06
12/01/2012;0.008564434;0.010693859;0.007158787;0.006031352;0.009927562;0.008901515;0.01000349;0.002333883;0.005741318;0.027734312;0.031349378;0.025169433;0.023151478;0.030522653;0.028315982;0.029627303;7.97E-06
13/01/2012;0.007384428;0.009553838;0.006399768;0.005128156;0.008553929;0.007718202;0.00919941;-0.004960204;0.005864007;0.02389391;0.029738352;0.023887947;0.021442516;0.028396834;0.026431173;0.028468467;2.31E-06
17/01/2012;0.008736501;0.009060422;0.006503572;0.006184936;0.008451372;0.00777206;0.008360872;0.003546658;0.004306354;0.028253449;0.02884129;0.024018856;0.023537073;0.028139286;0.026465836;0.027090627;1.96E-05
18/01/2012;0.003932165;0.008172804;0.005949276;0.005392833;0.007568097;0.007094546;0.007982693;0.011046689;0.004905679;0.012634042;0.027327214;0.022938959;0.021944585;0.026563538;0.025245378;0.026480111;9.48E-07
19/01/2012;0.007229789;0.008652936;0.005723605;0.004878885;0.008507368;0.008085621;0.007444905;0.004926502;0.00397591;0.023379923;0.027950887;0.022323038;0.020682392;0.028040135;0.026850631;0.025440708;1.06E-05
20/01/2012;0.00773806;0.007934443;0.005271917;0.00430846;0.007880818;0.007607931;0.007924952;0.000669236;0.005194193;0.02500722;0.026651659;0.021340147;0.019348644;0.026881813;0.025929792;0.026272913;6.47E-06
23/01/2012;0.00672742;0.00709384;0.004789548;0.003763953;0.006680899;0.006537124;0.00763433;0.000471232;0.005284178;0.021710935;0.02514609;0.020329253;0.018076315;0.024671316;0.023963226;0.025821145;2.08E-06
24/01/2012;0.00411413;0.006316016;0.004354957;0.003329784;0.005657659;0.005650382;0.007010547;-0.001026344;0.005406356;0.013217754;0.02366718;0.019363926;0.016973368;0.022622513;0.022205711;0.024743371;1.67E-06
25/01/2012;0.003684039;0.005712643;0.004042267;0.003304681;0.005045429;0.005143723;0.006417052;0.008641695;0.005397301;0.011806699;0.022569554;0.018705621;0.016953893;0.021402708;0.021206682;0.023707151;2.94E-06
26/01/2012;0.003831428;0.005900631;0.003908373;0.003054435;0.005580658;0.005707221;0.005930758;-0.005770508;0.005488348;0.012235098;0.022832774;0.018270058;0.01617791;0.022440877;0.022301076;0.022686216;2.75E-06
27/01/2012;0.005134206;0.005949045;0.004510783;0.004324604;0.005915499;0.006065719;0.006106819;-0.001594148;0.004556426;0.016471407;0.022918431;0.019680499;0.019385014;0.023122454;0.023044116;0.023055365;3.34E-07
30/01/2012;0.004270499;0.005485706;0.004302801;0.004398724;0.005432159;0.005655811;0.006226661;-0.002525309;0.007147016;0.013701874;0.02203538;0.019258069;0.019609582;0.022179808;0.022283996;0.0233586;8.27E-06
31/01/2012;0.005145505;0.005122486;0.004202257;0.004715512;0.005136164;0.005422074;0.00589817;-0.000457051;0.006693105;0.016516002;0.021282242;0.01906049;0.020376048;0.021561105;0.021836743;0.022752366;2.40E-06
01/02/2012;0.003921959;0.004695805;0.003953258;0.004443669;0.00456946;0.004931395;0.005582072;0.008860237;0.00629423;0.012568007;0.020448513;0.018562057;0.019877639;0.020390462;0.020884473;0.02219698;5.63E-06
02/02/2012;0.007236432;0.005038379;0.00378286;0.003975661;0.0051599;0.00552538;0.005233609;0.001094548;0.00603078;0.023304765;0.021069539;0.018007668;0.018649514;0.021579075;0.022042335;0.021374414;1.45E-06
03/02/2012;0.006508906;0.00461889;0.003544611;0.003507217;0.004388899;0.004813201;0.005507591;0.014499726;0.00598947;0.020901085;0.020242535;0.017485248;0.017534623;0.019926672;0.020578995;0.022025234;2.70E-07
06/02/2012;0.004220064;0.006366954;0.003583307;0.003315026;0.006197424;0.006485104;0.005446117;-0.000423964;0.003816932;0.013372329;0.02389849;0.017530358;0.017003548;0.023813209;0.024059731;0.021844968;1.63E-07
07/02/2012;0.006770235;0.005882542;0.003380457;0.003184834;0.005527992;0.005850836;0.00708866;0.002021338;0.004962301;0.021606618;0.023017049;0.017113539;0.016689626;0.022520132;0.022793576;0.02504506;3.27E-06
08/02/2012;0.005190562;0.005349362;0.003159759;0.002835562;0.004801151;0.005157724;0.006865476;0.002157881;0.005001978;0.016562625;0.021874022;0.016507786;0.015701025;0.020890718;0.021312903;0.024641507;3.56E-08
09/02/2012;0.003543121;0.004897665;0.002961745;0.002538722;0.004210231;0.004630894;0.006308053;0.001473025;0.005497074;0.011186909;0.020934067;0.016006314;0.014880144;0.019542354;0.020187298;0.023636829;3.82E-06
10/02/2012;0.004989579;0.004465599;0.00276719;0.002286444;0.003584325;0.004071883;0.005683405;-0.006910123;0.00774429;0.015922088;0.019982946;0.015478904;0.014091788;0.017976497;0.018893963;0.022426656;7.59E-06
13/02/2012;0.005242443;0.004942951;0.003899762;0.003859748;0.004343026;0.004837405;0.005290476;0.006777023;0.006400661;0.016714189;0.021128614;0.018557694;0.018601626;0.019961917;0.020789604;0.021637601;1.34E-06
14/02/2012;0.006292185;0.004878948;0.003689056;0.003442562;0.004515435;0.005032284;0.005438624;-0.000939965;0.006009221;0.020105945;0.02086172;0.017907126;0.017471207;0.020246072;0.021126478;0.021889259;8.01E-08
15/02/2012;0.007418479;0.004495752;0.003512321;0.003431736;0.00409947;0.004622434;0.00534963;-0.005397748;0.006344269;0.023724685;0.019952882;0.017435539;0.017425728;0.01921272;0.020169272;0.021718239;1.15E-06
16/02/2012;0.006289795;0.004657595;0.004051635;0.004647484;0.004482779;0.00503737;0.005244286;0.010965366;0.005266326;0.020040581;0.020318693;0.018758163;0.020283734;0.020131446;0.021049792;0.021427885;1.05E-06
17/02/2012;0.005170374;0.005439161;0.003908191;0.004172646;0.005485655;0.006055078;0.005406905;0.002346176;0.002818994;0.016317946;0.021980952;0.018349063;0.019190275;0.022315139;0.023176392;0.021731948;5.53E-06
21/02/2012;0.004250623;0.004993104;0.003658037;0.003708356;0.004843058;0.005417969;0.006004;0.000719664;0.002746014;0.013332609;0.021064542;0.017753511;0.01809468;0.020951668;0.021926084;0.023009029;2.26E-06
22/02/2012;0.005314708;0.004542486;0.003414795;0.003246815;0.004137762;0.004660542;0.00566841;-0.003345697;0.002940304;0.016761889;0.019998589;0.017099399;0.016835238;0.019247103;0.020191492;0.022322216;5.64E-06
23/02/2012;0.004876364;0.004405569;0.003562099;0.003848779;0.004150292;0.004680817;0.005178222;0.004262903;0.003522478;0.01533399;0.019644109;0.017452019;0.0183748;0.019245812;0.020216845;0.021290228;1.83E-06
24/02/2012;0.004445785;0.004169159;0.003374873;0.003429248;0.003971586;0.004557225;0.004980071;0.001670841;0.004000747;0.013926893;0.019137586;0.017049243;0.017343164;0.018856617;0.019968564;0.020889848;1.98E-07
27/02/2012;0.006638747;0.003821066;0.00315942;0.003061941;0.003428545;0.004040153;0.004622878;0.001353643;0.004534478;0.021130244;0.018322629;0.01650443;0.016370734;0.017482469;0.018779117;0.020124012;4.43E-06
28/02/2012;0.007811238;0.003505987;0.002959199;0.002784733;0.002924206;0.003586169;0.004226098;0.003350713;0.004897067;0.024915219;0.017590876;0.016019254;0.015665732;0.016132839;0.017704092;0.019247129;8.49E-06
29/02/2012;0.008162353;0.003299729;0.002801556;0.002518175;0.002744343;0.003500929;0.003897715;-0.004748243;0.007675385;0.026015781;0.017137733;0.015659251;0.014901137;0.015688253;0.017594047;0.018510818;2.37E-07
01/03/2012;0.005800502;0.003502557;0.003311872;0.003455352;0.003119002;0.003844612;0.003685488;0.006139157;0.009111389;0.018377058;0.01762776;0.017024667;0.017541387;0.016738209;0.018436633;0.017956696;1.10E-05
02/03/2012;0.007165166;0.003547387;0.003163579;0.003156183;0.003315471;0.004081455;0.003898213;-0.003251035;0.010014272;0.022839865;0.017701184;0.016623778;0.016668091;0.017244328;0.01894189;0.018419625;8.12E-06
05/03/2012;0.008844646;0.003547139;0.003343517;0.003869535;0.00343665;0.004243161;0.00397577;-0.003877201;0.010132594;0.028213806;0.017762472;0.017175293;0.018666125;0.017641659;0.019420632;0.018659071;1.66E-06
06/03/2012;0.007429048;0.003601575;0.003597153;0.004649152;0.003618916;0.004461146;0.003992886;-0.015489506;0.009886214;0.023581575;0.017928795;0.017851676;0.020558304;0.0181661;0.020028685;0.0187352;6.04E-06
07/03/2012;0.008329616;0.006738911;0.009014853;0.010089709;0.006193036;0.006813993;0.004491206;0.006876922;0.006779912;0.026523637;0.025059129;0.02885645;0.030723126;0.02421667;0.025127797;0.020032948;2.40E-06
08/03/2012;0.007389134;0.006510487;0.008122645;0.008507075;0.006259378;0.006873625;0.006997551;0.009770049;0.007889725;0.023521829;0.024516721;0.027251976;0.02816164;0.024248686;0.025180905;0.02520454;2.51E-07
09/03/2012;0.007364689;0.006972131;0.007522529;0.007378267;0.007150046;0.007802738;0.007583361;0.003624673;0.007621699;0.023413075;0.025543487;0.026291897;0.026176896;0.026124301;0.027028506;0.026297946;6.61E-08
12/03/2012;0.006579251;0.006332182;0.006767477;0.006255295;0.006399408;0.007009605;0.0077638;0.000160448;0.007838813;0.020899898;0.024215587;0.024820614;0.023962985;0.024575635;0.025483987;0.026605115;1.59E-06
13/03/2012;0.007080219;0.005725154;0.006137934;0.005532784;0.005508275;0.00604666;0.007160495;0.017969133;0.007450846;0.022532536;0.022917306;0.02354386;0.022433789;0.022662656;0.023507165;0.025508244;1.37E-07
14/03/2012;0.004082056;0.008893497;0.005841168;0.004979928;0.008563322;0.008917107;0.006981195;-0.001196978;0.003657317;0.012767287;0.029097426;0.023078431;0.021331339;0.028776311;0.029033699;0.025209924;1.80E-07
15/03/2012;0.005279613;0.007957886;0.005415649;0.004873792;0.00752047;0.00782129;0.008906283;0.005949466;0.003785995;0.016677978;0.027368177;0.022133361;0.021042709;0.026801436;0.02701517;0.028586204;2.23E-06
16/03/2012;0.005155266;0.007379424;0.00497569;0.004241966;0.007170602;0.007455899;0.008642221;0.001118772;0.004241378;0.016274611;0.026171689;0.021064811;0.019474495;0.025997616;0.026180696;0.028074228;8.35E-07
19/03/2012;0.005246687;0.00663114;0.004582163;0.003702743;0.005998124;0.006225695;0.008018042;0.003965972;0.004613338;0.016561634;0.024681829;0.020141973;0.018102295;0.02361705;0.023724032;0.02698633;4.01E-07
20/03/2012;0.003249251;0.006081107;0.004243512;0.003268282;0.00550378;0.005760596;0.007128242;-0.003005029;0.008063494;0.010059257;0.023526172;0.019299153;0.016916518;0.022517831;0.022718835;0.025359235;2.32E-05
21/03/2012;0.004846753;0.005809548;0.004289283;0.003889734;0.005406094;0.005720621;0.006426507;-0.00187295;0.008041249;0.015242265;0.023088098;0.019510867;0.018629264;0.022423786;0.022767756;0.024101015;1.02E-05
22/03/2012;0.0056671;0.005380375;0.004125581;0.004090204;0.005026703;0.00535719;0.005829217;-0.007232634;0.008424703;0.017882985;0.02211636;0.019077779;0.019091525;0.021528891;0.021940921;0.022875027;7.60E-06
23/03/2012;0.007963261;0.00582676;0.005215575;0.00607645;0.005773444;0.006148062;0.005482368;0.003104036;0.007476823;0.025355797;0.023155949;0.02165225;0.023628297;0.023249661;0.023723628;0.022204035;2.37E-07
26/03/2012;0.007895786;0.005312459;0.004788003;0.005194245;0.005146737;0.005512927;0.005538978;0.0137903;0.007512826;0.025114052;0.021970722;0.020629863;0.021687952;0.021799005;0.022300552;0.022274437;1.47E-07
27/03/2012;0.00485685;0.006677982;0.004506641;0.004576253;0.006708263;0.006970449;0.005449516;-0.00282075;0.005098456;0.015219968;0.024579655;0.019830499;0.020205869;0.024848127;0.025053241;0.02197804;5.84E-08
28/03/2012;0.004071019;0.006339153;0.004566188;0.005225428;0.006458834;0.006729079;0.006552117;-0.004953759;0.005304623;0.012625657;0.024031255;0.020146947;0.021739361;0.024458459;0.024598515;0.024236078;1.52E-06
29/03/2012;0.004972144;0.006247571;0.004952955;0.006534825;0.006616423;0.006924488;0.00649984;-0.001609224;0.006871136;0.015494147;0.023882907;0.021035565;0.024541129;0.024811288;0.025042964;0.024157443;3.61E-06
30/03/2012;0.004699043;0.005749639;0.004676551;0.00637543;0.006026529;0.006339625;0.006307457;0.003691614;0.00686119;0.014593203;0.022816123;0.02036285;0.024189144;0.023593017;0.023878895;0.023762851;4.67E-06
02/04/2012;0.004922452;0.005257696;0.004294002;0.005398648;0.005446187;0.005761309;0.005764468;0.007476626;0.007697916;0.015304551;0.02165141;0.019348767;0.022070418;0.022252892;0.022604939;0.022629517;7.70E-06
03/04/2012;0.004651534;0.00533576;0.00405677;0.004730368;0.005750914;0.006085884;0.005418352;-0.003996612;0.006516095;0.01442632;0.021869482;0.018818282;0.0205854;0.022929022;0.023229312;0.021891102;3.48E-06
04/04/2012;0.005504498;0.005203327;0.00426539;0.005551341;0.005746532;0.006124393;0.005279741;-0.010254927;0.009768447;0.017256459;0.021600513;0.019322332;0.022389865;0.022954615;0.023390963;0.021618904;1.82E-05
05/04/2012;0.005536223;0.006308971;0.006534074;0.008747629;0.007030239;0.007388834;0.005311346;-0.00062924;0.012813344;0.017390187;0.023837121;0.024030543;0.028237983;0.025435497;0.025792868;0.021667389;5.30E-05
09/04/2012;0.007662897;0.005726815;0.005962558;0.007830132;0.006172579;0.006461824;0.006083908;-0.011423438;0.01366099;0.02435347;0.022603266;0.022856147;0.026554744;0.02371248;0.023966178;0.023243608;3.60E-05
10/04/2012;0.008369334;0.007122496;0.008683375;0.011893174;0.007778086;0.008040464;0.006091845;-0.017229025;0.013040254;0.026656439;0.025419178;0.027783794;0.032946948;0.026840164;0.027021466;0.023303932;2.18E-05
11/04/2012;0.012372074;0.010570878;0.015304895;0.020134778;0.011121408;0.011082716;0.007746238;0.00742129;0.011475045;0.03971501;0.031222047;0.037104982;0.043004816;0.032289108;0.031908918;0.026447124;8.05E-07
12/04/2012;0.00966692;0.009867325;0.013435336;0.016380425;0.010702652;0.01061422;0.010667638;0.013685315;0.011930434;0.030981989;0.029963142;0.034552047;0.038549267;0.031485738;0.031023746;0.031113257;5.12E-06
13/04/2012;0.010473217;0.010768894;0.012057932;0.013604549;0.012203226;0.012010005;0.011057146;-0.012553467;0.01041735;0.033589741;0.031110227;0.032481368;0.034813241;0.033436949;0.032800924;0.0315451;3.12E-09
16/04/2012;0.013187131;0.012032968;0.015164165;0.018829779;0.014020188;0.013775448;0.011944077;-0.000503727;0.008403752;0.042396737;0.032804426;0.036342448;0.040636857;0.035761016;0.034944969;0.032665292;2.29E-05
17/04/2012;0.011456321;0.0106344;0.013272676;0.016102128;0.011858486;0.011520455;0.012538865;0.015367979;0.00948719;0.036724005;0.030792844;0.033976788;0.037569616;0.032827187;0.031897732;0.033541035;3.88E-06
18/04/2012;0.007796149;0.012033564;0.011864755;0.013456389;0.013827387;0.013386978;0.011873961;-0.004063534;0.005024867;0.024822696;0.032781039;0.032072029;0.034330585;0.035485747;0.034454994;0.032549761;7.68E-06
19/04/2012;0.012864009;0.01103664;0.011046709;0.013620258;0.012800368;0.012337395;0.012350256;-0.005952075;0.00868962;0.041312425;0.03147323;0.031002866;0.034662361;0.034234281;0.033183771;0.033310918;1.74E-05
20/04/2012;0.01259237;0.01053739;0.010914124;0.014773804;0.012516303;0.012040428;0.011550955;0.001168583;0.008046223;0.040407993;0.030859823;0.030954781;0.036196882;0.033973785;0.032808486;0.032273928;2.07E-05
23/04/2012;0.009360753;0.009387519;0.009699891;0.012299379;0.010370912;0.009878763;0.010595113;-0.008443113;0.007982018;0.029951311;0.029144399;0.029207256;0.033089525;0.030914324;0.029728396;0.030945536;1.90E-06
24/04/2012;0.008735659;0.009535477;0.010616451;0.01490501;0.010977167;0.010526843;0.009459276;0.00367302;0.006365057;0.027932212;0.029442758;0.030631657;0.036606333;0.031908161;0.03084505;0.029216467;5.62E-06
25/04/2012;0.00706113;0.008567377;0.009416564;0.012359509;0.009666704;0.009253938;0.009031537;0.013552343;0.006363514;0.022525141;0.027782308;0.028735863;0.033221451;0.029816286;0.028798658;0.028486895;4.87E-07
26/04/2012;0.005946918;0.009599077;0.008465899;0.010468506;0.011150005;0.010736753;0.008435885;0.006657952;0.004730807;0.018886993;0.029362976;0.027118283;0.030531258;0.032003805;0.03105199;0.027390118;1.48E-06
27/04/2012;0.00537465;0.008915254;0.007583939;0.008837612;0.010538409;0.010185453;0.008940163;0.002411414;0.005265243;0.016977339;0.028174169;0.0255445;0.027975054;0.031007776;0.030172172;0.028169493;1.20E-08
30/04/2012;0.006994575;0.007946254;0.006782376;0.007420856;0.008970671;0.008619154;0.008433542;-0.003891062;0.007987005;0.022226542;0.026462963;0.024051375;0.025495328;0.028452253;0.027573903;0.027308771;9.85E-07
01/05/2012;0.006863512;0.007547452;0.006659654;0.008065866;0.008663314;0.008302744;0.007663647;0.005642436;0.008343963;0.021794517;0.025974714;0.023970283;0.026687442;0.028140477;0.02715979;0.02614232;2.19E-06
02/05/2012;0.005186053;0.007016992;0.006025355;0.00686779;0.008153694;0.007868738;0.006990502;-0.002499806;0.00640288;0.016391758;0.024957193;0.02271379;0.024573005;0.027230499;0.026399766;0.024871838;1.48E-06
03/05/2012;0.00696341;0.006453428;0.005686504;0.006988903;0.007495341;0.007275982;0.006379719;-0.007688351;0.006082921;0.022154345;0.023865528;0.022024882;0.024813018;0.026052671;0.025367148;0.023695636;7.75E-07
04/05/2012;0.008267608;0.006745744;0.006781076;0.009169452;0.008055293;0.007904341;0.005953069;-0.016278996;0.007343777;0.026419669;0.024285852;0.023981881;0.028386557;0.026911329;0.026375418;0.022755656;8.53E-07
07/05/2012;0.009094478;0.009792184;0.012777914;0.015892275;0.011017651;0.010694561;0.00680457;0.00035052;0.003705651;0.029126202;0.029401356;0.033068435;0.037451651;0.031547257;0.030777196;0.02437372;2.90E-05
08/05/2012;0.012170526;0.008687256;0.011218691;0.013247119;0.009228919;0.00887468;0.009157557;-0.004287853;0.004997804;0.039169109;0.027602814;0.030904491;0.034107104;0.028762758;0.027936982;0.028436718;5.14E-05
09/05/2012;0.010540141;0.008094972;0.010484367;0.013446648;0.00880051;0.008513681;0.008860947;-0.006724828;0.005017265;0.033872878;0.026573408;0.029821904;0.034427923;0.028035997;0.027350827;0.027968692;3.05E-05
10/05/2012;0.008919558;0.008073519;0.010862891;0.01519911;0.009101941;0.008833899;0.008446653;0.002514247;0.004913453;0.028593071;0.026472344;0.030287293;0.036365507;0.028458328;0.027712651;0.027163361;1.60E-05
11/05/2012;0.008529652;0.007246536;0.00959328;0.012637018;0.007857671;0.007591802;0.008044495;-0.003393091;0.005013013;0.027274021;0.025052162;0.028437487;0.03315813;0.026398619;0.025659025;0.026521706;1.24E-05
14/05/2012;0.008521994;0.006726373;0.008900779;0.012464319;0.007401025;0.007196968;0.007180362;-0.011175073;0.004374616;0.027231117;0.024078207;0.027346627;0.032925828;0.025572817;0.024948504;0.025004389;1.72E-05
15/05/2012;0.007832424;0.007870691;0.011210225;0.016396953;0.008822387;0.008618866;0.006806353;-0.005762408;0.011554055;0.024984712;0.02599588;0.030629529;0.037657528;0.027892386;0.027265085;0.024223768;1.39E-05
16/05/2012;0.008275522;0.007598235;0.010879507;0.017110386;0.008766682;0.008616412;0.007584031;-0.004413544;0.011568472;0.026452928;0.02559202;0.030255515;0.038624147;0.027894088;0.027406586;0.025681866;1.08E-05
17/05/2012;0.007984716;0.007117731;0.010181298;0.016806267;0.008362202;0.008226127;0.007480237;-0.015165797;0.011588078;0.025546821;0.024674958;0.02920012;0.03818728;0.027163017;0.026666612;0.025483214;1.30E-05
18/05/2012;0.01331336;0.009723989;0.015274625;0.024162977;0.011102168;0.010879893;0.007744187;-0.007415202;0.008426564;0.042908082;0.029054548;0.035901288;0.045870442;0.031444498;0.030790711;0.02593498;2.39E-05
21/05/2012;0.010923414;0.009482881;0.014823721;0.025024398;0.011199239;0.010954415;0.009637283;0.015908684;0.007122892;0.035123054;0.028605944;0.035297881;0.046626663;0.03151819;0.030867173;0.028988884;1.44E-05
22/05/2012;0.007194354;0.011359468;0.013110973;0.020651448;0.013505521;0.013256916;0.010462388;0.000486219;0.005007739;0.022981086;0.031339339;0.033090598;0.04229475;0.034637387;0.033969799;0.030174422;4.78E-06
23/05/2012;0.006384968;0.009973886;0.011447403;0.016888581;0.01113997;0.010735742;0.011479592;0.001692271;0.009193341;0.020276521;0.02928347;0.030862935;0.03814502;0.031353516;0.03044382;0.03166775;7.89E-06
24/05/2012;0.007002485;0.008846722;0.010071259;0.013960576;0.009329951;0.008895738;0.010443409;0.00137908;0.009127539;0.022293275;0.027577016;0.028936449;0.034695759;0.028668397;0.027702298;0.030234377;4.52E-06
25/05/2012;0.009823653;0.00791852;0.008937215;0.011622222;0.007855708;0.007451637;0.009115527;-0.002167981;0.013664873;0.031456404;0.026213386;0.027383466;0.031778935;0.026404497;0.025473052;0.02834747;1.48E-05
29/05/2012;0.008164631;0.007299225;0.008253724;0.011255524;0.007270726;0.006950668;0.007921605;0.011018055;0.013884236;0.026089646;0.025295459;0.026402128;0.03156695;0.025522519;0.024739317;0.026489222;3.27E-05
30/05/2012;0.008246511;0.007730629;0.007333033;0.009358881;0.008118489;0.007824811;0.007179971;-0.014438629;0.012367561;0.026327374;0.02585308;0.024695069;0.028505379;0.026818969;0.026095759;0.025050173;1.70E-05
31/05/2012;0.00799349;0.009899373;0.011839581;0.014706227;0.010492309;0.010059975;0.008066302;-0.002279261;0.017170378;0.025479435;0.029112831;0.031408621;0.03555694;0.030363651;0.029354722;0.02643166;8.42E-05
01/06/2012;0.008146025;0.008934007;0.010681017;0.0137234;0.009430095;0.009026043;0.009518401;-0.024951295;0.01711697;0.026075151;0.027713169;0.029921735;0.034479313;0.028842701;0.027872952;0.028897032;8.05E-05
04/06/2012;0.015519515;0.016552379;0.025334656;0.027082576;0.015650785;0.01439151;0.010758774;0.000109548;0.009348333;0.050105969;0.038432204;0.046763425;0.048904954;0.037744398;0.035722291;0.030911545;3.81E-05
05/06/2012;0.051874362;0.014675664;0.022167362;0.022610668;0.013299965;0.012099342;0.015982601;0.005710515;0.012898496;0.168549078;0.036329383;0.043908569;0.044803206;0.034882281;0.032755371;0.038014177;0.001519118
06/06/2012;0.01735777;0.013187613;0.019139808;0.018587991;0.0122051;0.011147822;0.015580172;0.022787776;0.013269379;0.05615079;0.034452497;0.040821474;0.040672618;0.033431552;0.03148951;0.037595389;1.67E-05
07/06/2012;0.010621049;0.017794342;0.016938186;0.015512549;0.016869335;0.015360345;0.014926853;-0.00010647;0.010129954;0.03422042;0.040057046;0.038235866;0.037028227;0.039370555;0.037058338;0.036600662;2.41E-07
