Date_Forecast;Forecast_LSTM_ARCH;Forecast_GARCH;Forecast_GJR_GARCH;Forecast_TARCH;Forecast_EGARCH;Forecast_AVGARCH;Forecast_FIGARCH;ReturnForecast;TrueSD;VaR_LSTM_ARCH;VaR_GARCH;VaR_GJR_GARCH;VaR_TARCH;VaR_EGARCH;VaR_AVGARCH;VaR_FIGARCH;SquaredError
03/07/2012;0.011604689;0.015999559;0.011596718;0.009786422;0.016174442;0.01447068;0.016912754;0.006212772;0.006258103;0.037368563;0.037834762;0.031478174;0.02922755;0.038406135;0.035726523;0.038761624;2.86E-05
05/07/2012;0.015551318;0.014401922;0.010335906;0.008342855;0.014750123;0.013255131;0.015984543;-0.004698042;0.004063673;0.050258593;0.03579268;0.029620294;0.026875985;0.036580973;0.034114913;0.037647124;0.000131966
06/07/2012;0.010225251;0.013117638;0.009841874;0.009126688;0.013701962;0.01239167;0.014353361;-0.009477419;0.004064058;0.032903437;0.034079852;0.028845635;0.028094269;0.035185405;0.032938282;0.035614;3.80E-05
09/07/2012;0.0044993;0.0129967;0.011015511;0.011967867;0.01424156;0.013045643;0.012877303;-0.001640176;0.009506806;0.014269055;0.033906183;0.030523688;0.032282771;0.035895442;0.033869101;0.033661577;2.51E-05
10/07/2012;0.006796379;0.011558869;0.0099168;0.01105535;0.012395406;0.011335757;0.012229713;-0.008159122;0.009546249;0.021782886;0.031879136;0.028892958;0.030954842;0.033376217;0.031481469;0.032760433;7.56E-06
11/07/2012;0.01124534;0.011251872;0.010490523;0.013177324;0.012571162;0.011620959;0.010911628;-1.49E-05;0.00864179;0.036270933;0.031362129;0.029655416;0.033788273;0.033546667;0.031856903;0.03082586;6.78E-06
12/07/2012;0.010388193;0.010016058;0.009380493;0.01140969;0.010644119;0.009794539;0.010327799;-0.004999574;0.008519619;0.033507683;0.02963811;0.028094659;0.031529186;0.030904489;0.02932808;0.030043243;3.49E-06
13/07/2012;0.004069158;0.009333161;0.009057283;0.012094285;0.010196888;0.009492438;0.009154438;0.016362759;0.006884351;0.012951715;0.028553865;0.027567416;0.032533621;0.030206136;0.028873423;0.028207066;7.93E-06
16/07/2012;0.006426257;0.011286608;0.008162197;0.010256816;0.012487841;0.011680137;0.008601802;-0.002316996;0.007247204;0.020628534;0.031296264;0.025989147;0.029726395;0.033315152;0.031912818;0.027148572;6.74E-07
17/07/2012;0.009222254;0.010165337;0.007487885;0.009874521;0.011128346;0.010435901;0.010233469;0.007382356;0.0084776;0.029698486;0.029729636;0.024925465;0.029243853;0.031484678;0.030284113;0.029769903;5.55E-07
18/07/2012;0.008765249;0.009656828;0.006755978;0.008460843;0.010945485;0.010265122;0.009770571;0.006658275;0.007843005;0.028232384;0.029032922;0.0237703;0.027067174;0.031312213;0.029937693;0.029056094;8.51E-07
19/07/2012;0.006670716;0.009092543;0.006144636;0.007252245;0.010543112;0.009911242;0.00918566;0.002713415;0.005910624;0.021360179;0.028341538;0.022727174;0.025125925;0.030950845;0.029619089;0.028228931;5.78E-07
20/07/2012;0.001887364;0.00811165;0.005546221;0.006197677;0.009091951;0.008578481;0.008531191;-0.010112621;0.01123641;0.00579624;0.026665669;0.021525793;0.023153642;0.028609488;0.027485821;0.027177492;8.74E-05
23/07/2012;0.003550747;0.008831122;0.007738317;0.009284465;0.010167485;0.009715428;0.007721268;-0.008948979;0.01352326;0.011209386;0.027726597;0.025387177;0.028325893;0.030151514;0.029226914;0.025737548;9.95E-05
24/07/2012;0.012602756;0.009075637;0.00896336;0.011838988;0.010761407;0.010394388;0.008210899;-0.00908205;0.012040511;0.040707456;0.027986857;0.027228445;0.031916118;0.030895757;0.030146634;0.026492532;3.16E-07
25/07/2012;0.011695181;0.00929208;0.010049521;0.014369757;0.011309329;0.010995008;0.008645637;-0.000313911;0.010761423;0.037778038;0.028185979;0.0287168;0.035047899;0.031527625;0.030891868;0.027110812;8.72E-07
26/07/2012;0.007244117;0.008306952;0.008946568;0.012425272;0.009621484;0.009319606;0.009002129;0.016405663;0.011197095;0.023307939;0.026592161;0.027047677;0.032582234;0.029004346;0.028390065;0.027686331;1.56E-05
27/07/2012;0.011108809;0.010376554;0.00804199;0.010497911;0.011896907;0.011502697;0.008352886;0.018900814;0.010472384;0.035884358;0.029623538;0.025458625;0.029710901;0.03213168;0.031418996;0.026469535;4.05E-07
30/07/2012;0.005798479;0.013219073;0.007273691;0.008937135;0.014929792;0.014348891;0.010312798;-0.000483476;0.01045524;0.018561307;0.033349579;0.024069629;0.027220816;0.035884847;0.034957904;0.029342563;2.17E-05
31/07/2012;0.005326609;0.011660905;0.006539775;0.007923503;0.012594023;0.011974532;0.013132233;-0.004326173;0.010449691;0.01698104;0.03122644;0.022777875;0.025540186;0.032851;0.031792714;0.033222715;2.62E-05
01/08/2012;0.009352028;0.010679923;0.0064257;0.00852594;0.011689302;0.011151225;0.012452306;-0.002904193;0.010025675;0.030089398;0.029892228;0.022609164;0.026567168;0.031671757;0.030765026;0.032392632;4.54E-07
02/08/2012;0.011066069;0.009643141;0.006038958;0.008482318;0.010509409;0.010036364;0.011249439;-0.007531964;0.009607049;0.035697067;0.028328981;0.021898666;0.026468767;0.029957733;0.029095959;0.030771766;2.13E-06
03/08/2012;0.009713081;0.009514948;0.006963086;0.010360558;0.010755921;0.010300468;0.010020451;0.018861288;0.007720632;0.031307275;0.028203412;0.023599591;0.029257643;0.030361761;0.029481483;0.029026422;3.97E-06
06/08/2012;0.00392356;0.012497923;0.006350742;0.008841854;0.013862396;0.013254695;0.009683614;0.002326561;0.001874157;0.01251965;0.032312315;0.02247114;0.026940327;0.034436131;0.033407468;0.02840176;4.20E-06
07/08/2012;0.004980998;0.011051599;0.005735451;0.00751276;0.011766493;0.011160041;0.012033182;0.005093763;0.002391555;0.015928187;0.030327154;0.021331821;0.024794497;0.03166418;0.030581315;0.031767913;6.71E-06
08/08/2012;0.002278074;0.010043945;0.005229494;0.006464897;0.010778175;0.010254328;0.011345045;0.000620634;0.0012494;0.007118447;0.028937667;0.020359535;0.022996737;0.030346783;0.029390927;0.030889668;1.06E-06
09/08/2012;0.003043613;0.008922405;0.004742692;0.005520486;0.008956423;0.008458213;0.010177138;0.0004136;0.001296243;0.009580706;0.027224823;0.019389539;0.021253077;0.027589933;0.026617968;0.029239708;3.05E-06
10/08/2012;0.001438859;0.007940541;0.004319512;0.004772484;0.007500449;0.007071958;0.008813532;0.002186051;0.003219185;0.004364822;0.025642179;0.018498559;0.019751339;0.025188199;0.024297501;0.027181224;3.17E-06
13/08/2012;0.004282989;0.007181153;0.003996718;0.00419713;0.006564204;0.006249612;0.007618943;-0.001252685;0.003212907;0.013613509;0.024463698;0.017843507;0.01861193;0.023622572;0.022945498;0.025302231;1.15E-06
14/08/2012;0.004732862;0.006431501;0.00372068;0.004092045;0.005743519;0.005508234;0.006567912;-0.000128155;0.002963587;0.01504607;0.023060067;0.017188915;0.01834735;0.022004043;0.021422337;0.023427409;3.13E-06
15/08/2012;0.003259258;0.005895042;0.003521025;0.003850949;0.005064477;0.004895336;0.005804109;0.001138992;0.003825139;0.010248705;0.022139527;0.016770119;0.017890459;0.020704488;0.020230512;0.022025302;3.20E-07
16/08/2012;0.001214382;0.005219049;0.00320244;0.003264564;0.004111033;0.004003631;0.00508435;0.00707542;0.003857097;0.003554509;0.020737565;0.01595378;0.016395979;0.018541219;0.018141866;0.020540808;6.98E-06
17/08/2012;0.004840285;0.005313022;0.003039342;0.002915893;0.004570592;0.004543405;0.004695837;0.001870384;0.003979347;0.015356839;0.021023672;0.015548177;0.015459074;0.019662789;0.01947472;0.019760739;7.41E-07
20/08/2012;0.002270123;0.004730073;0.002797174;0.002518094;0.003846125;0.003899269;0.004565561;-2.12E-05;0.00534966;0.007008053;0.019745329;0.014885266;0.014320635;0.017929264;0.017915993;0.019440669;9.48E-06
21/08/2012;0.003306194;0.004203365;0.002587883;0.002312247;0.003222218;0.003351907;0.004174152;-0.003503667;0.005332454;0.010382592;0.018534197;0.014300064;0.01370422;0.01631775;0.01650723;0.018537504;4.11E-06
22/08/2012;0.003542259;0.004200144;0.002936375;0.003118054;0.003426844;0.003637137;0.003960312;0.000226378;0.005160605;0.011147578;0.018579211;0.015258763;0.015967558;0.016891784;0.017259992;0.018061372;2.62E-06
23/08/2012;0.010398083;0.003907048;0.002734647;0.002783266;0.002998577;0.003249548;0.003868044;-0.008105;0.00519109;0.033442517;0.018037803;0.01482113;0.015128713;0.015862932;0.016371031;0.017957018;2.71E-05
24/08/2012;0.006361361;0.004754863;0.004520263;0.004983532;0.004063254;0.004320554;0.003910846;0.006433988;0.005092202;0.020333844;0.020030977;0.019226296;0.020449566;0.018645207;0.019096035;0.018090019;1.61E-06
27/08/2012;0.005798875;0.004679166;0.004137799;0.004297253;0.004242038;0.004550239;0.004535258;-0.000489134;0.004651268;0.018504007;0.019752516;0.018284633;0.018880684;0.01896226;0.01951707;0.019447738;1.32E-06
28/08/2012;0.008350557;0.004360028;0.003805168;0.004124479;0.003931807;0.004235899;0.004651718;-0.000808509;0.004655425;0.026778632;0.01900482;0.017466866;0.018415247;0.018169394;0.018703276;0.019632945;1.37E-05
29/08/2012;0.005869146;0.004044306;0.003578395;0.003981975;0.003623458;0.003885626;0.004296826;0.000843993;0.004657252;0.018750129;0.018323923;0.016982534;0.018020558;0.01741691;0.017810023;0.01883548;1.47E-06
30/08/2012;0.004654743;0.003697193;0.003332346;0.003478911;0.003026978;0.003337545;0.003960992;-0.00783643;0.01063523;0.014827461;0.017504537;0.016401726;0.016861517;0.015895193;0.01649151;0.01809121;3.58E-05
31/08/2012;0.009851424;0.004382949;0.004689861;0.005340933;0.003901557;0.004148019;0.003790473;0.00506047;0.008758311;0.031744527;0.019113526;0.019523461;0.020980154;0.018136757;0.018483174;0.017668937;1.19E-06
04/09/2012;0.009080514;0.004246433;0.004330586;0.004696377;0.003925797;0.004231473;0.004290307;-0.001166639;0.010194762;0.029258537;0.018750938;0.018695118;0.019577061;0.018147043;0.018607358;0.01882118;1.24E-06
05/09/2012;0.010065855;0.003948765;0.004060856;0.004539612;0.003575485;0.003921687;0.004277347;-0.001068232;0.009914658;0.032451911;0.018047483;0.018094718;0.019262713;0.017296496;0.017896158;0.018816882;2.29E-08
06/09/2012;0.01166412;0.003673959;0.003814315;0.004364155;0.003251551;0.00363947;0.004011751;0.020229537;0.009604104;0.037659035;0.017428681;0.017578223;0.018963464;0.01651202;0.017265317;0.01824845;4.24E-06
07/09/2012;0.00928061;0.007885402;0.00371382;0.003969721;0.006569857;0.006382969;0.004319283;0.004041795;0.007999548;0.029910159;0.026141155;0.017479625;0.01817455;0.02402797;0.023336914;0.019061378;1.64E-06
10/09/2012;0.005508514;0.007287354;0.003488669;0.003512108;0.006153165;0.006048533;0.007880102;-0.006166806;0.00799912;0.017592429;0.025215295;0.016989218;0.017160752;0.023340845;0.022831532;0.02610572;6.20E-06
11/09/2012;0.004085913;0.007196624;0.004294359;0.004877577;0.006455764;0.006380563;0.008216822;0.003130052;0.007116148;0.012965453;0.024975426;0.018842658;0.020241899;0.023854273;0.023409691;0.026660697;9.18E-06
12/09/2012;0.00716443;0.006604721;0.003988709;0.004253144;0.005837569;0.005833396;0.008061838;0.002090506;0.007578135;0.023001988;0.023868059;0.018126875;0.018865275;0.022645871;0.022325538;0.026428805;1.71E-07
13/09/2012;0.010977382;0.006075157;0.003734647;0.003819466;0.005204533;0.005248267;0.00727522;0.016178172;0.007632724;0.035410328;0.022921186;0.017542262;0.017822476;0.021389376;0.021143249;0.025092622;1.12E-05
14/09/2012;0.006545736;0.00828095;0.003649368;0.003514926;0.007532475;0.007306706;0.006605154;0.003951135;0.002680264;0.020966261;0.02695047;0.017395604;0.01716215;0.025968861;0.02521699;0.023840714;1.49E-05
17/09/2012;0.003749016;0.007605735;0.003444375;0.003122598;0.006888238;0.006777492;0.008319969;-0.003129583;0.001595685;0.011838491;0.025745596;0.016844892;0.016117105;0.024758391;0.024226774;0.026869413;4.64E-06
18/09/2012;0.008179868;0.007122589;0.003565514;0.003661706;0.00655264;0.006523736;0.008067616;-0.001280595;0.001284605;0.026256416;0.024879205;0.017157759;0.017533363;0.024143344;0.023789138;0.026478478;4.75E-05
19/09/2012;0.002048767;0.006616796;0.003435504;0.003693651;0.005987231;0.006022717;0.007441825;0.001184852;0.004697653;0.006309014;0.024089408;0.016934996;0.017749673;0.023182737;0.022998591;0.025490723;7.02E-06
20/09/2012;0.006898034;0.006087669;0.003236589;0.00327986;0.005171375;0.00528572;0.006658109;-0.00054088;0.004370815;0.022112834;0.023106936;0.016459257;0.016764399;0.02152666;0.021586182;0.024109306;6.39E-06
21/09/2012;0.006214816;0.005624287;0.003074501;0.003169772;0.004598066;0.004773348;0.005864251;-7.53E-05;0.00750843;0.019893545;0.022167252;0.01603183;0.016479269;0.020240077;0.020461664;0.022580978;1.67E-06
24/09/2012;0.007604829;0.005185746;0.002892429;0.002910791;0.004013054;0.004235407;0.005180223;-0.00223515;0.007513811;0.024416336;0.021228848;0.015539726;0.01576859;0.018834003;0.019188417;0.021173477;8.28E-09
25/09/2012;0.011396635;0.004884715;0.002891242;0.003175029;0.003799982;0.004077067;0.004602115;-0.010557389;0.007894783;0.036762457;0.020549754;0.015534016;0.016462642;0.018284101;0.018780443;0.019904227;1.23E-05
26/09/2012;0.008395679;0.00598371;0.005569708;0.005883812;0.005036936;0.005288427;0.004359474;-0.005753253;0.00615557;0.026999432;0.022738402;0.021644492;0.022458221;0.021103062;0.021443657;0.01933697;5.02E-06
27/09/2012;0.004790734;0.005964824;0.005939574;0.007112243;0.005304358;0.005598309;0.005394843;0.009602728;0.005079079;0.015289567;0.022643834;0.02231428;0.02466458;0.021614172;0.022031413;0.021569978;8.31E-08
28/09/2012;0.007609981;0.006341545;0.00546996;0.00613347;0.006028104;0.006321935;0.005762568;-0.004487808;0.004269188;0.024477537;0.02322853;0.021284676;0.022771648;0.022949439;0.023326068;0.022218189;1.12E-05
01/10/2012;0.002289917;0.006172589;0.00553573;0.006879398;0.006062911;0.006362798;0.00623214;0.002647998;0.00287516;0.007135298;0.023047196;0.02154093;0.024241717;0.023138584;0.023501406;0.023216856;3.43E-07
02/10/2012;0.004322861;0.005711113;0.005063411;0.005930844;0.00547259;0.005768792;0.006107115;0.000871907;0.004022155;0.013764651;0.022170133;0.020610556;0.022509154;0.021978808;0.02236431;0.023000815;9.04E-08
03/10/2012;0.010691488;0.00525649;0.004640832;0.005143878;0.004678315;0.004970709;0.005596954;0.003617857;0.006583044;0.034517821;0.021241698;0.019720322;0.020931674;0.020273662;0.020700469;0.022001429;1.69E-05
04/10/2012;0.008082732;0.004951251;0.004280675;0.004486084;0.004417422;0.004756349;0.005013569;0.007148822;0.00647796;0.02601982;0.020629522;0.018955427;0.019579524;0.019711245;0.02028489;0.020811443;2.58E-06
05/10/2012;0.008468326;0.005040909;0.003994506;0.003981088;0.004729952;0.005115435;0.004598618;-0.000321641;0.004229775;0.027278286;0.02072612;0.018206166;0.018350968;0.020321787;0.020981885;0.019829899;1.80E-05
08/10/2012;0.005697333;0.004654197;0.003705789;0.003672825;0.004163347;0.004550301;0.004556766;-0.003462724;0.00380688;0.018235999;0.019886912;0.017530034;0.017614576;0.01901976;0.019731324;0.019736224;3.57E-06
09/10/2012;0.005823882;0.004501337;0.0037722;0.004187582;0.00412026;0.004545195;0.004222627;-0.009940182;0.006842271;0.018644525;0.019522121;0.01767643;0.018796494;0.018892865;0.019693014;0.018955033;1.04E-06
10/10/2012;0.011256851;0.005484629;0.005911462;0.006708949;0.005212524;0.005640952;0.004143827;-0.006207256;0.007058585;0.036336768;0.021578816;0.022157125;0.023813601;0.021287736;0.022006402;0.018773868;1.76E-05
11/10/2012;0.009165045;0.00559645;0.00633426;0.007998502;0.005567248;0.006036405;0.005088076;0.00019537;0.005432927;0.029557753;0.021885652;0.02301936;0.026136104;0.022093816;0.022900907;0.02093343;1.39E-05
12/10/2012;0.010077146;0.005133988;0.005734809;0.006827794;0.004783161;0.005205345;0.005380018;-0.002970545;0.005986008;0.032561664;0.020932075;0.021884211;0.024117131;0.020429062;0.021207086;0.021534859;1.67E-05
15/10/2012;0.006717394;0.004877548;0.005454709;0.006909638;0.004591913;0.005057705;0.005011029;0.008045471;0.010830017;0.021619364;0.020472896;0.021410039;0.024345446;0.020083919;0.021004871;0.020823837;1.69E-05
16/10/2012;0.01251522;0.005125646;0.005018887;0.005967129;0.00506257;0.005542495;0.004683092;0.010217556;0.010035326;0.040518162;0.020861698;0.020415542;0.022491594;0.020966392;0.021873134;0.020005079;6.15E-06
17/10/2012;0.008243287;0.005821081;0.00472625;0.005446138;0.006020865;0.00654811;0.004961108;0.004108606;0.009272695;0.026595355;0.022258388;0.019813989;0.021596199;0.022927877;0.023858662;0.02057266;1.06E-06
18/10/2012;0.006646932;0.005447762;0.004345759;0.004725335;0.005636385;0.006141121;0.005534272;-0.00244672;0.007782591;0.021351953;0.021444242;0.018919473;0.020037123;0.022092138;0.023021277;0.021693539;1.29E-06
19/10/2012;0.00503567;0.005101951;0.004170222;0.004839796;0.005245655;0.005733667;0.005305389;-0.016710145;0.008921899;0.016094067;0.020700744;0.018506281;0.020231472;0.021252143;0.022191675;0.021187344;1.51E-05
22/10/2012;0.007033955;0.008104534;0.010473068;0.01015333;0.007894124;0.008268028;0.005040431;0.000439486;0.006824065;0.022610699;0.026334102;0.029571687;0.02946693;0.026259094;0.026888991;0.020684451;4.41E-08
23/10/2012;0.008281226;0.007297667;0.009285649;0.00848099;0.006651946;0.006896129;0.007803285;-0.014549235;0.006789547;0.02672256;0.024872922;0.027724281;0.026720132;0.023962637;0.024383159;0.025788401;2.23E-06
24/10/2012;0.013834102;0.009240067;0.013497067;0.01358232;0.008800071;0.008930666;0.007708804;-0.003090152;0.005393546;0.044809022;0.027922149;0.033305457;0.033657352;0.027514349;0.027693027;0.025527209;7.12E-05
25/10/2012;0.004983875;0.0085435;0.012452903;0.013235702;0.008205884;0.008295546;0.009537446;0.002991065;0.007304512;0.016034588;0.026905898;0.032140749;0.033326749;0.026638244;0.026674652;0.028532033;5.39E-06
26/10/2012;0.009089353;0.007779484;0.010988904;0.011134196;0.007357383;0.007458566;0.009078888;-0.000729248;0.007250737;0.029366332;0.025740598;0.03025659;0.030643327;0.025278264;0.025370931;0.027920017;3.38E-06
31/10/2012;0.010748631;0.007175445;0.00977451;0.009800223;0.006552085;0.006594907;0.008099346;0.000155868;0.007841491;0.034778833;0.024882059;0.028689143;0.028805014;0.023990322;0.023879327;0.026444005;8.45E-06
01/11/2012;0.009590121;0.006538917;0.008750735;0.00842873;0.005614387;0.005681998;0.007040841;0.010867213;0.014289366;0.031046575;0.023746477;0.027133253;0.026699647;0.022180559;0.022132821;0.02465157;2.21E-05
02/11/2012;0.01129451;0.007156675;0.007887058;0.007249239;0.006616466;0.00671733;0.006107366;-0.009423718;0.012509668;0.036588797;0.024731869;0.025630661;0.024657884;0.023984979;0.024018427;0.022828053;1.48E-06
05/11/2012;0.008367767;0.007609455;0.00916223;0.00969079;0.007453464;0.007599178;0.006488992;0.002161471;0.012982284;0.027041132;0.025442276;0.027551888;0.02846011;0.025413819;0.025546572;0.023495198;2.13E-05
06/11/2012;0.010995806;0.006948092;0.008233769;0.00829065;0.006586235;0.006728705;0.007035684;0.007822509;0.012734821;0.035624969;0.024356969;0.026149527;0.026386151;0.023929659;0.024102271;0.024533585;3.02E-06
07/11/2012;0.012585524;0.006910689;0.007440862;0.007148124;0.006875603;0.007077999;0.006529313;-0.023990484;0.010603285;0.040809679;0.024209467;0.024768128;0.024430981;0.024376844;0.024689838;0.023548699;3.93E-06
08/11/2012;0.009532349;0.012955575;0.01964789;0.016365398;0.011788519;0.011537783;0.006545986;-0.012279933;0.007123263;0.030861498;0.033529216;0.040509771;0.037194173;0.032238289;0.031826931;0.023714354;5.80E-06
09/11/2012;0.014409378;0.013372612;0.020771607;0.020257324;0.013007827;0.012744389;0.012342923;0.001697251;0.006189408;0.046787383;0.033891751;0.041458087;0.041151468;0.03370956;0.033319727;0.032597792;6.76E-05
12/11/2012;0.017109895;0.011868121;0.018197303;0.016916716;0.011058445;0.010791658;0.014154367;0.000130479;0.006962136;0.055608829;0.031936391;0.038792222;0.037598877;0.03109106;0.030700507;0.034989475;0.000102977
13/11/2012;0.00882221;0.010594559;0.016053559;0.014263673;0.009319751;0.009021547;0.013160779;-0.003993383;0.012432437;0.028636196;0.030121101;0.036370628;0.034437595;0.028479869;0.027994932;0.033721278;1.30E-05
14/11/2012;0.017313842;0.009737082;0.014615681;0.013925786;0.008728616;0.00848103;0.011548452;-0.01394887;0.012136536;0.056286568;0.02881974;0.034646102;0.033998249;0.027513379;0.027093772;0.031543049;2.68E-05
15/11/2012;0.019871579;0.01096357;0.017273601;0.018651361;0.010508931;0.010232812;0.010092542;-0.001594816;0.008433587;0.064615221;0.030513674;0.037564462;0.039230134;0.03014277;0.029781193;0.029365341;0.000130828
16/11/2012;0.010529196;0.009856036;0.015382666;0.016541198;0.009212779;0.008904075;0.010780124;0.004828275;0.008010897;0.034253202;0.028811781;0.03533169;0.036729389;0.02810805;0.027601229;0.030353193;6.34E-06
19/11/2012;0.009757339;0.009193963;0.013828563;0.014170615;0.008715405;0.008457718;0.00993264;0.019667377;0.009206093;0.031748386;0.027813402;0.033452876;0.033855582;0.027304557;0.026808799;0.02906755;3.04E-07
20/11/2012;0.008652288;0.012304823;0.012467528;0.012198139;0.011926001;0.011499426;0.008998268;0.000663166;0.006890786;0.028092418;0.032143823;0.031641604;0.031309894;0.031915291;0.031258813;0.027543204;3.10E-06
21/11/2012;0.008567592;0.011002803;0.011132473;0.010416378;0.010012617;0.009545882;0.011718878;0.002317494;0.007343103;0.027757782;0.030367144;0.029888452;0.028912066;0.029216027;0.028434159;0.031522428;1.50E-06
23/11/2012;0.008320058;0.009952172;0.009985213;0.008954022;0.008818902;0.00840886;0.011192068;0.012942202;0.00733861;0.026948127;0.028976803;0.028415518;0.026916097;0.027499688;0.026782322;0.030925078;9.63E-07
26/11/2012;0.007625554;0.010617191;0.008988532;0.007731492;0.010091932;0.009695013;0.009964954;-0.002031644;0.005149024;0.02470578;0.029821846;0.026868053;0.024932486;0.029324411;0.028681801;0.029068281;6.13E-06
27/11/2012;0.006271962;0.009680693;0.008304785;0.007494403;0.009062429;0.008714893;0.010343325;-0.005240294;0.005667578;0.020282158;0.028569151;0.025883574;0.024595114;0.027859762;0.027257364;0.029708259;3.65E-07
28/11/2012;0.007906177;0.009115665;0.00812932;0.008301291;0.008813754;0.008527908;0.009435646;0.007825331;0.004956925;0.025607426;0.027724144;0.025619515;0.025905611;0.027483829;0.026974648;0.028372316;8.70E-06
29/11/2012;0.007321642;0.008788536;0.007317296;0.007138104;0.00887565;0.008624989;0.008605252;0.004260554;0.003398417;0.023680219;0.027112043;0.024217461;0.023922946;0.027483051;0.027004704;0.027014752;1.54E-05
30/11/2012;0.001745969;0.008179233;0.006645663;0.006206253;0.008268819;0.008055286;0.008173384;0.000162494;0.003105683;0.005513983;0.026245542;0.023188092;0.022395925;0.026604039;0.026152795;0.026391801;1.85E-06
03/12/2012;0.00297359;0.007448989;0.006022376;0.005404998;0.00710023;0.006891466;0.007402142;-0.004756519;0.003431817;0.009539795;0.025074356;0.022101527;0.020913971;0.024660566;0.024194418;0.025148243;2.10E-07
04/12/2012;0.003596688;0.00710261;0.006048387;0.006204513;0.006986303;0.006848979;0.006527346;-0.001711276;0.002042658;0.011551104;0.024510377;0.022178206;0.022465552;0.024494205;0.024166124;0.023619325;2.42E-06
05/12/2012;0.005050642;0.006549795;0.005546818;0.005931555;0.006337855;0.006253622;0.006016886;0.001583608;0.002324259;0.016276333;0.023605221;0.021307679;0.022046779;0.023400273;0.023196332;0.022730154;7.43E-06
06/12/2012;0.008322112;0.005938194;0.004989189;0.005128822;0.005508999;0.005441454;0.005384718;0.003301136;0.002535037;0.026951021;0.022407055;0.020173205;0.020467815;0.021748834;0.021546355;0.021469713;3.35E-05
07/12/2012;0.002264141;0.00559468;0.004609211;0.004474262;0.005149875;0.005108496;0.004948864;0.002916662;0.004706912;0.00722206;0.021716117;0.019307237;0.018902232;0.020973311;0.02076621;0.020589876;5.97E-06
10/12/2012;0.003819426;0.0051769;0.004192223;0.003903431;0.004719384;0.004741999;0.004478398;0.000338503;0.00495731;0.012234507;0.02090468;0.01844992;0.017712922;0.020087829;0.020029321;0.019572048;1.29E-06
11/12/2012;0.005304179;0.004719763;0.00381762;0.003422873;0.004026219;0.00410082;0.004068758;0.006527531;0.00751174;0.017077677;0.019955665;0.017618031;0.016578829;0.018526988;0.018602191;0.0186374;4.87E-06
12/12/2012;0.010028197;0.004809378;0.003638914;0.003136847;0.004330887;0.004498741;0.003769231;0.000448139;0.008551624;0.032442537;0.020155822;0.017172219;0.015844824;0.019245275;0.019552477;0.017885539;2.18E-06
13/12/2012;0.009015042;0.004469416;0.00345124;0.002879713;0.003766292;0.00394598;0.00385571;-0.00634149;0.009745301;0.029103596;0.019288722;0.016464073;0.014976622;0.017810528;0.018132291;0.017979206;5.33E-07
14/12/2012;0.007629542;0.004789147;0.004300188;0.004135837;0.004294303;0.004501201;0.003715205;-0.004143976;0.008909531;0.024547112;0.020083094;0.018507757;0.018069868;0.019119843;0.019484989;0.017706975;1.64E-06
17/12/2012;0.008579303;0.004664485;0.004392249;0.004750887;0.004328731;0.004584885;0.003967008;0.011800688;0.010238652;0.027683903;0.019832317;0.018742684;0.019395321;0.019210631;0.01970094;0.018353677;2.75E-06
18/12/2012;0.009451671;0.005722483;0.00414999;0.004215575;0.005544325;0.00571726;0.004107782;0.011421186;0.008829698;0.03054321;0.021922489;0.018156029;0.018161122;0.021693752;0.021931811;0.018594423;3.87E-07
19/12/2012;0.005129201;0.006490883;0.00392941;0.003770558;0.006570653;0.006733548;0.005288005;-0.007618146;0.005809854;0.016469413;0.02327123;0.017562349;0.017064428;0.023560433;0.023752663;0.021104993;4.63E-07
20/12/2012;0.004984901;0.006725881;0.00506068;0.005413323;0.007127978;0.007286356;0.00644697;0.005473105;0.00544116;0.0159802;0.023787888;0.020063195;0.020603184;0.024606982;0.024771552;0.023406846;2.08E-07
21/12/2012;0.006689944;0.006433991;0.004684763;0.004756965;0.006920866;0.007099084;0.006909445;-0.009422944;0.004318296;0.021569736;0.023243522;0.019287715;0.019325459;0.024243236;0.024446864;0.024257376;5.62E-06
24/12/2012;0.008313766;0.006965421;0.006366902;0.007016907;0.007750794;0.007931878;0.006770889;-0.002443279;0.010424172;0.026850937;0.024150293;0.022460355;0.023420201;0.025629918;0.025813518;0.023954812;4.45E-06
26/12/2012;0.009658277;0.006554935;0.005971151;0.006924596;0.007224303;0.007410646;0.007182482;-0.004798957;0.015304879;0.031258983;0.023656485;0.021967963;0.023545621;0.024953875;0.025206419;0.024877859;3.19E-05
27/12/2012;0.012614897;0.006330166;0.006014447;0.007626704;0.00708537;0.00730471;0.006744415;-0.001219185;0.01491617;0.040905351;0.023211035;0.022027685;0.024677424;0.024684211;0.02499591;0.024086606;5.30E-06
28/12/2012;0.009596065;0.0058881;0.005567764;0.007038764;0.006353771;0.006569243;0.006341739;-0.011111446;0.01447362;0.031084074;0.022470004;0.021278474;0.023841866;0.02344808;0.023812536;0.023429308;2.38E-05
31/12/2012;0.006034718;0.006805215;0.007761982;0.00993214;0.007477617;0.00768757;0.005760045;0.016800027;0.012292369;0.019503919;0.024096184;0.02504654;0.028253664;0.025382534;0.025729774;0.022241824;3.92E-05
02/01/2013;0.009172321;0.009017307;0.007197991;0.008699725;0.009735974;0.009877205;0.006713491;0.025086116;0.012096639;0.029744875;0.027630322;0.023966747;0.02630291;0.028859396;0.029028249;0.023951712;8.55E-06
