Date_Forecast;Forecast_T_ANN_ARCH;Forecast_GARCH;Forecast_GJR_GARCH;Forecast_TARCH;Forecast_EGARCH;Forecast_AVGARCH;Forecast_FIGARCH;ReturnForecast;TrueSD;VaR_T_ANN_ARCH;VaR_GARCH;VaR_GJR_GARCH;VaR_TARCH;VaR_EGARCH;VaR_AVGARCH;VaR_FIGARCH;
23/07/2012;0.009860879;0.008831122;0.007738296;0.009284467;0.010167485;0.009715406;0.007721261;-0.008948979;0.01352326;0.031752567;0.027726597;0.025387081;0.028325902;0.030151514;0.029226819;0.02573751;1.3413E-05
24/07/2012;0.013083037;0.009075637;0.008963373;0.011838972;0.010761408;0.010394388;0.008210884;-0.00908205;0.012040511;0.042271053;0.027986857;0.027228498;0.031916066;0.030895762;0.030146634;0.026492445;1.08686E-06
25/07/2012;0.01136157;0.009292073;0.010049522;0.014369725;0.011309336;0.010995007;0.008645649;-0.000313911;0.010761423;0.036691939;0.028185954;0.02871698;0.035047795;0.031527653;0.030891875;0.027110871;3.60176E-07
26/07/2012;0.011705701;0.008306956;0.008946506;0.012425255;0.009621192;0.009319606;0.009002133;0.016405663;0.011197095;0.037833014;0.026592186;0.027047559;0.032582183;0.029002964;0.028390065;0.027686366;2.58681E-07
27/07/2012;0.008843363;0.010376559;0.008042072;0.010497893;0.011896912;0.011502697;0.008352888;0.018900814;0.010472384;0.028509003;0.029623561;0.025458858;0.029710833;0.032131701;0.031418996;0.026469552;2.65371E-06
30/07/2012;0.010567682;0.013219062;0.007273703;0.008937125;0.014929802;0.014348888;0.010312798;-0.000483476;0.01045524;0.034087862;0.033349523;0.024069706;0.027220772;0.03588488;0.034957883;0.029342564;1.26432E-08
31/07/2012;0.011589854;0.011660905;0.006539775;0.007923503;0.012594023;0.011974532;0.013132236;-0.004326173;0.010449691;0.037371577;0.03122644;0.022777875;0.025540186;0.032851;0.031792714;0.03322275;1.29997E-06
01/08/2012;0.011387795;0.010679923;0.006425669;0.008525966;0.011689302;0.01115122;0.012452306;-0.002904193;0.010025675;0.036717013;0.029892228;0.022608966;0.026567285;0.031671757;0.030765004;0.032392632;1.85537E-06
02/08/2012;0.010114186;0.009643141;0.006038946;0.008482307;0.010509409;0.010036364;0.011249439;-0.007531964;0.009607049;0.032598128;0.028328981;0.021898573;0.026468708;0.029957733;0.029095959;0.030771772;2.57187E-07
03/08/2012;0.008122473;0.009514948;0.006963086;0.010360519;0.010755921;0.010300468;0.010020453;0.018861288;0.007720632;0.026128913;0.028203412;0.023599591;0.029257465;0.030361761;0.029481483;0.029026434;1.61476E-07
06/08/2012;0.005304033;0.012497923;0.006350752;0.008841837;0.013862396;0.013254695;0.009683614;0.002326561;0.001874157;0.017013901;0.032312315;0.022471207;0.02694026;0.034436131;0.033407468;0.02840176;1.1764E-05
07/08/2012;0.003162007;0.011051607;0.005735481;0.007512768;0.011766504;0.011160056;0.012033186;0.005093763;0.002391555;0.010006304;0.030327185;0.021331971;0.024794589;0.031664227;0.030581386;0.031767951;5.93596E-07
08/08/2012;0.002798399;0.01004393;0.005229502;0.006464923;0.010778175;0.010254336;0.011345052;0.000620634;0.0012494;0.00881241;0.028937602;0.020359616;0.022996919;0.030346783;0.029390952;0.030889715;2.3994E-06
09/08/2012;0.003094869;0.00892242;0.004742703;0.005520502;0.008956411;0.008458213;0.010177145;0.0004136;0.001296243;0.009747574;0.027224891;0.019389671;0.021253127;0.027589896;0.026617968;0.029239758;3.23506E-06
10/08/2012;0.001789731;0.00794055;0.004319046;0.004772472;0.007500456;0.007071958;0.008813525;0.002186051;0.003219185;0.005507118;0.025642223;0.018497266;0.019751268;0.02518823;0.024297501;0.027181177;2.04334E-06
13/08/2012;0.003220945;0.007181163;0.00399672;0.004198283;0.006564216;0.006249618;0.007618943;-0.001252685;0.003212907;0.010155934;0.024463744;0.017843515;0.018613768;0.023622643;0.022945524;0.025302239;6.46161E-11
14/08/2012;0.004559277;0.006431502;0.003720679;0.004092046;0.005743509;0.005508241;0.006567919;-0.000128155;0.002963587;0.014480949;0.023060074;0.017188913;0.018347375;0.022004002;0.021422397;0.023427432;2.54623E-06
15/08/2012;0.004590232;0.005895043;0.003521025;0.00385096;0.005064482;0.004895335;0.005804108;0.001138992;0.003825139;0.014581807;0.022139529;0.016770091;0.017890533;0.020704508;0.020230512;0.022025294;5.85368E-07
16/08/2012;0.003136395;0.005219048;0.003202432;0.003264562;0.00411104;0.004003644;0.005084351;0.00707542;0.003857097;0.009811787;0.020737559;0.015953653;0.016395943;0.018541224;0.018141934;0.020540815;5.19412E-07
17/08/2012;0.004162179;0.005313027;0.003039344;0.002915894;0.004570592;0.004543397;0.004695837;0.001870384;0.003979347;0.013149205;0.021023698;0.01554816;0.015459079;0.019662789;0.019474686;0.019760739;3.34275E-08
20/08/2012;0.00238967;0.004730073;0.002797172;0.002518095;0.003846129;0.003899277;0.004565567;-2.12E-05;0.00534966;0.007397249;0.019745331;0.01488525;0.014320663;0.017929282;0.017916028;0.019440694;8.76154E-06
21/08/2012;0.005712176;0.004203365;0.002587883;0.002312247;0.003222218;0.003351907;0.00417416;-0.003503667;0.005332454;0.018215473;0.018534197;0.014300064;0.013704219;0.01631775;0.01650723;0.018537543;1.44189E-07
22/08/2012;0.004579738;0.004200144;0.002936374;0.003118057;0.003426848;0.003637137;0.00396031;0.000226378;0.005160605;0.014525181;0.018579211;0.015258792;0.015967589;0.016891795;0.017260002;0.018061363;3.37407E-07
23/08/2012;0.005169948;0.003907056;0.00273466;0.002783268;0.002998574;0.003249549;0.003868046;-0.008105;0.00519109;0.016421868;0.018037858;0.014820973;0.015128738;0.015862919;0.016371034;0.017957026;4.46988E-10
24/08/2012;0.005756501;0.004754862;0.004520265;0.004983538;0.004063258;0.00432056;0.003910846;0.006433988;0.005092202;0.018364668;0.020030971;0.019226322;0.020449616;0.018645231;0.019096063;0.018090019;4.41293E-07
27/08/2012;0.005709671;0.00467917;0.004137797;0.004297255;0.004242036;0.004550226;0.004535252;-0.000489134;0.004651268;0.018213597;0.019752535;0.018284612;0.018880704;0.018962248;0.019517;0.019447698;1.12022E-06
28/08/2012;0.006528289;0.004360019;0.003805168;0.004124473;0.003931807;0.004235899;0.004651718;-0.000808509;0.004655425;0.020846082;0.019004766;0.017466866;0.018415213;0.018169394;0.018703276;0.019632945;3.50762E-06
29/08/2012;0.005605468;0.004044304;0.003578394;0.003981977;0.003623459;0.003885588;0.00429683;0.000843993;0.004657252;0.017891702;0.018323906;0.016982525;0.018020576;0.017416919;0.017810298;0.018835516;8.99115E-07
30/08/2012;0.003756586;0.003697195;0.003332336;0.003478918;0.00302698;0.003337545;0.003960989;-0.00783643;0.01063523;0.011903433;0.017504549;0.016401669;0.016861578;0.015895203;0.01649151;0.018091188;4.73157E-05
31/08/2012;0.009205181;0.004382952;0.004689866;0.005340946;0.003901557;0.004148023;0.003790473;0.00506047;0.008758311;0.029640628;0.019113541;0.0195235;0.020980198;0.018136757;0.018483191;0.017668937;1.99693E-07
04/09/2012;0.009022509;0.00424643;0.004330586;0.004696375;0.003925799;0.004231473;0.004290306;-0.001166639;0.010194762;0.029069695;0.018750919;0.018695119;0.019577052;0.018147053;0.018607358;0.018821165;1.37418E-06
05/09/2012;0.005579267;0.003948765;0.004060861;0.004539612;0.003575489;0.003921687;0.004277347;-0.001068232;0.009914658;0.017845435;0.018047483;0.018094748;0.019262713;0.017296517;0.017896158;0.018816882;1.87956E-05
06/09/2012;0.012183598;0.003673958;0.003814316;0.004364155;0.003251551;0.00363947;0.004011746;0.020229537;0.009604104;0.03935024;0.01742867;0.017578238;0.018963464;0.01651202;0.017265317;0.018248419;6.65379E-06
07/09/2012;0.004640155;0.007885402;0.003713816;0.003969727;0.006569857;0.006382969;0.004319287;0.004041795;0.007999548;0.014802755;0.026141155;0.017479579;0.018174583;0.02402797;0.023336914;0.01906141;1.12855E-05
10/09/2012;0.005210809;0.007287354;0.003488666;0.003512108;0.006153165;0.006048533;0.007880106;-0.006166806;0.00799912;0.016623225;0.025215295;0.016989187;0.017160752;0.023340845;0.022831532;0.02610575;7.77468E-06
11/09/2012;0.004852886;0.007196622;0.004294367;0.00487757;0.006455756;0.006380567;0.008216829;0.003130052;0.007116148;0.015462399;0.024975416;0.018842708;0.020241843;0.023854228;0.023409712;0.026660729;5.12236E-06
12/09/2012;0.005616701;0.006604721;0.003988704;0.00425315;0.005837569;0.005833396;0.00806184;0.002090506;0.007578135;0.017963224;0.023868059;0.018126825;0.018865327;0.022645871;0.022325538;0.02642882;3.84722E-06
13/09/2012;0.008374832;0.006075158;0.003734647;0.003819466;0.005204538;0.005248273;0.007275216;0.016178172;0.007632724;0.026937501;0.022921196;0.017542262;0.017822476;0.021389401;0.021143276;0.025092608;5.50724E-07
14/09/2012;0.004193129;0.00828095;0.003649377;0.003514924;0.007532475;0.007306706;0.006605154;0.003951135;0.002680264;0.013307145;0.02695047;0.017395682;0.01716214;0.025968861;0.02521699;0.023840718;2.28876E-06
17/09/2012;0.003390415;0.007605744;0.003444369;0.003122611;0.00688824;0.006777492;0.008319968;-0.003129583;0.001595685;0.010671032;0.025745642;0.016844849;0.016117163;0.024758407;0.024226774;0.026869403;3.22106E-06
18/09/2012;0.002814646;0.007122589;0.003565511;0.003661701;0.006552647;0.006523736;0.008067609;-0.001280595;0.001284605;0.008789473;0.024879205;0.017157733;0.017533314;0.024143375;0.023789138;0.026478432;2.34103E-06
19/09/2012;0.002221758;0.006616796;0.003435505;0.003693651;0.005987231;0.006022717;0.007441818;0.001184852;0.004697653;0.006872202;0.024089408;0.016935007;0.017749673;0.023182737;0.022998591;0.02549067;6.13005E-06
20/09/2012;0.010392472;0.006087669;0.003236591;0.003279856;0.005171375;0.00528572;0.006658101;-0.00054088;0.004370815;0.03348928;0.023106936;0.016459303;0.016764359;0.02152666;0.021586182;0.024109265;3.62604E-05
21/09/2012;0.004115188;0.005624281;0.003074499;0.003169773;0.004598062;0.004773345;0.005864247;-7.53E-05;0.00750843;0.013058025;0.022167217;0.016031821;0.016479285;0.020240058;0.02046165;0.022580959;1.15141E-05
24/09/2012;0.005768018;0.005185744;0.00289243;0.002910791;0.00401305;0.004235408;0.00518023;-0.00223515;0.007513811;0.01843644;0.021228842;0.015539706;0.015768596;0.018833982;0.019188421;0.02117351;3.04779E-06
25/09/2012;0.006222708;0.004884715;0.002891242;0.003175031;0.003799977;0.004077055;0.004602114;-0.010557389;0.007894783;0.019918287;0.020549754;0.015534012;0.016462661;0.018284072;0.018780391;0.019904225;2.79583E-06
26/09/2012;0.007305188;0.00598371;0.005569708;0.005883807;0.005036936;0.005288423;0.004359473;-0.005753253;0.00615557;0.023449242;0.022738402;0.021644492;0.022458165;0.021103062;0.021443633;0.019336961;1.32162E-06
27/09/2012;0.007146216;0.005964817;0.005939578;0.007112243;0.005304351;0.005598297;0.00539484;0.009602728;0.005079079;0.022958041;0.022643799;0.022314308;0.024664577;0.021614143;0.022031352;0.021569968;4.27305E-06
28/09/2012;0.004146901;0.006341536;0.005469973;0.006133462;0.006028105;0.006321939;0.00576257;-0.004487808;0.004269188;0.013203181;0.023228482;0.021284776;0.022771601;0.02294945;0.023326086;0.022218201;1.49541E-08
01/10/2012;0.003811016;0.006172598;0.005535744;0.006879409;0.006062911;0.006362795;0.006232144;0.002647998;0.00287516;0.01208737;0.023047249;0.021541012;0.024241774;0.023138583;0.023501386;0.023216873;8.75827E-07
02/10/2012;0.002610356;0.005711122;0.005063412;0.005930833;0.0054726;0.005768795;0.006107114;0.000871907;0.004022155;0.008189442;0.022170182;0.020610556;0.022509075;0.021978858;0.022364326;0.023000803;1.99318E-06
03/10/2012;0.005244189;0.00525649;0.004640837;0.005143881;0.004678315;0.004970713;0.005596948;0.003617857;0.006583044;0.016783668;0.021241698;0.01972037;0.020931691;0.020273662;0.020700492;0.022001397;1.79253E-06
04/10/2012;0.009324445;0.004951251;0.004280673;0.004486078;0.004417422;0.004756346;0.00501357;0.007148822;0.00647796;0.030062327;0.020629522;0.018955342;0.019579465;0.019711252;0.020284874;0.020811449;8.10248E-06
05/10/2012;0.005404618;0.005040913;0.003994505;0.003981086;0.004729953;0.005115433;0.004598622;-0.000321641;0.004229775;0.017304119;0.020726146;0.018206148;0.018350957;0.02032179;0.020981874;0.019829922;1.38026E-06
08/10/2012;0.005435154;0.004654197;0.003705789;0.003672825;0.004163356;0.004550301;0.00455677;-0.003462724;0.00380688;0.017382454;0.019886912;0.017530034;0.017614576;0.019019819;0.019731324;0.019736248;2.65128E-06
09/10/2012;0.005041526;0.004501337;0.003772201;0.004187584;0.004120254;0.004545195;0.004222625;-0.009940182;0.006842271;0.016097497;0.019522121;0.017676439;0.01879652;0.018892827;0.019693014;0.018955018;3.24268E-06
10/10/2012;0.007546723;0.005484636;0.00591146;0.006708948;0.005212529;0.005640947;0.004143839;-0.006207256;0.007058585;0.024258123;0.021578858;0.022157186;0.023813623;0.021287754;0.022006371;0.018773946;2.38279E-07
11/10/2012;0.009184113;0.005596441;0.006334305;0.007998327;0.005567245;0.006036399;0.005088075;0.00019537;0.005432927;0.02961983;0.0218856;0.023019266;0.02613617;0.022093801;0.022900879;0.020933425;1.40714E-05
12/10/2012;0.007686509;0.005133989;0.005734801;0.006827812;0.004783162;0.00520535;0.005380021;-0.002970545;0.005986008;0.024778739;0.02093208;0.021884166;0.024117249;0.020429058;0.021207111;0.021534877;2.89171E-06
15/10/2012;0.006104323;0.004877546;0.005454735;0.006909642;0.004591911;0.005057709;0.005011006;0.008045471;0.010830017;0.019623458;0.020472883;0.021410189;0.024345459;0.020083907;0.021004893;0.02082372;2.23322E-05
16/10/2012;0.009924234;0.005125646;0.005018873;0.005967133;0.005062577;0.005542503;0.004683099;0.010217556;0.010035326;0.032082983;0.020861697;0.020415444;0.022491614;0.020966431;0.021873187;0.020005117;1.23414E-08
17/10/2012;0.009583067;0.005821085;0.004726257;0.005446133;0.006020865;0.006548103;0.00496104;0.004108606;0.009272695;0.030957126;0.022258413;0.019813981;0.021596169;0.022927882;0.023858634;0.020572319;9.63306E-08
18/10/2012;0.008110411;0.005447764;0.004345754;0.004725325;0.00563638;0.006141133;0.005534274;-0.00244672;0.007782591;0.026116439;0.021444252;0.018919434;0.020037047;0.022092115;0.023021338;0.021693538;1.07466E-07
19/10/2012;0.006437252;0.005101954;0.004170231;0.004839807;0.005245632;0.005733673;0.005305394;-0.016710145;0.008921899;0.02065704;0.020700772;0.018506355;0.020231527;0.021252085;0.022191701;0.021187374;6.17347E-06
22/10/2012;0.008408968;0.008104535;0.010473058;0.010153371;0.007894118;0.008268034;0.005040409;0.000439486;0.006824065;0.027087173;0.026334111;0.029571648;0.029467127;0.026259077;0.026889019;0.020684369;2.51192E-06
23/10/2012;0.0063876;0.007297667;0.009285625;0.00848099;0.006651954;0.006896128;0.007803284;-0.014549235;0.006789547;0.020557696;0.024872922;0.027724164;0.026720132;0.023962678;0.024383155;0.025788391;1.61561E-07
24/10/2012;0.008835826;0.009240067;0.013497231;0.013582296;0.008800071;0.008930666;0.007708809;-0.003090152;0.005393546;0.028536701;0.027922149;0.033305595;0.033657236;0.027514349;0.027693027;0.025527247;1.18493E-05
25/10/2012;0.006206608;0.0085435;0.012452923;0.013235758;0.008205884;0.008295546;0.009537446;0.002991065;0.007304512;0.020015302;0.026905898;0.032140817;0.033326918;0.026638244;0.026674652;0.028532036;1.20539E-06
26/10/2012;0.007379257;0.007779484;0.010988909;0.011134229;0.007357383;0.007458566;0.009078878;-0.000729248;0.007250737;0.023798968;0.025740598;0.030256595;0.030643446;0.025278264;0.025370931;0.027919959;1.65175E-08
31/10/2012;0.009963645;0.007175445;0.009774513;0.009800229;0.00655209;0.006594907;0.008099339;0.000155868;0.007841491;0.032223241;0.024882059;0.028689148;0.028805028;0.023990347;0.023879327;0.026443966;4.50354E-06
01/11/2012;0.009405203;0.006538916;0.008750792;0.008428714;0.005614392;0.005681998;0.007040846;0.010867213;0.014289366;0.030444559;0.023746469;0.027133512;0.026699571;0.022180585;0.022132821;0.024651592;2.3855E-05
02/11/2012;0.012150181;0.007156674;0.007887031;0.007249239;0.006616463;0.006717345;0.006107363;-0.009423718;0.012509668;0.039374506;0.024731857;0.025630519;0.024657884;0.023984961;0.024018544;0.022828036;1.29231E-07
05/11/2012;0.013884172;0.007609455;0.009162227;0.009690815;0.007453456;0.007599178;0.006488974;0.002161471;0.012982284;0.045000267;0.025442276;0.02755189;0.028460215;0.02541378;0.025546572;0.023495108;8.13402E-07
06/11/2012;0.010225971;0.006948092;0.008233803;0.008290614;0.006586235;0.006728705;0.007035671;0.007822509;0.012734821;0.033118705;0.024356969;0.02614971;0.026385972;0.023929659;0.024102271;0.024533533;6.29433E-06
07/11/2012;0.01061442;0.006910693;0.007440837;0.007148176;0.006875609;0.007078001;0.006529323;-0.023990484;0.010603285;0.034392581;0.02420948;0.024768041;0.024431204;0.024376872;0.024689849;0.023548754;1.24E-10
08/11/2012;0.009889464;0.01295558;0.019647834;0.016365419;0.01178851;0.011537782;0.006545957;-0.012279933;0.007123263;0.032024116;0.033529241;0.040509594;0.03719427;0.032238269;0.031826926;0.023714297;7.65187E-06
09/11/2012;0.004836061;0.013372612;0.020771596;0.02025731;0.01300782;0.012744389;0.012342908;0.001697251;0.006189408;0.015620617;0.033891751;0.041458056;0.041151412;0.033709533;0.033319727;0.032597912;1.83155E-06
12/11/2012;0.011530487;0.011868121;0.018197303;0.016916725;0.011058445;0.010791658;0.014154367;0.000130479;0.006962136;0.037444581;0.031936391;0.038792222;0.037598921;0.03109106;0.030700507;0.034989475;2.08698E-05
13/11/2012;0.009368118;0.010594559;0.016053511;0.014263668;0.009319751;0.009021547;0.013160779;-0.003993383;0.012432437;0.030413446;0.030121101;0.036370436;0.034437562;0.028479869;0.027994932;0.033721278;9.39005E-06
14/11/2012;0.01296202;0.009737086;0.014615688;0.01392576;0.008728627;0.008481027;0.011548458;-0.01394887;0.012136536;0.042118835;0.028819757;0.034646134;0.033998223;0.027513397;0.027093764;0.031543088;6.81424E-07
15/11/2012;0.015096468;0.010963567;0.017273634;0.018651361;0.010508913;0.010232807;0.010092545;-0.001594816;0.008433587;0.049069431;0.030513656;0.037564477;0.039230145;0.030142679;0.029781161;0.029365361;4.4394E-05
16/11/2012;0.010394831;0.009856024;0.015382666;0.016541023;0.009212777;0.008904072;0.010780146;0.004828275;0.008010897;0.033815766;0.028811728;0.03533169;0.036728977;0.028108042;0.027601221;0.030353295;5.68314E-06
19/11/2012;0.009982882;0.009193963;0.013828559;0.014170647;0.008715405;0.008457718;0.00993264;0.019667377;0.009206093;0.032482661;0.027813402;0.033452862;0.033855691;0.027304557;0.026808799;0.02906755;6.03401E-07
20/11/2012;0.009537505;0.012304825;0.012467477;0.012198159;0.011925984;0.011499414;0.008998268;0.000663166;0.006890786;0.030974318;0.032143838;0.031641387;0.031309982;0.031915197;0.031258761;0.027543204;7.00512E-06
21/11/2012;0.009892827;0.011002793;0.011132473;0.010416365;0.010012617;0.009545889;0.011718885;0.002317494;0.007343103;0.032072199;0.030367088;0.029888451;0.028911991;0.029216027;0.028434188;0.03152248;6.50109E-06
23/11/2012;0.006896604;0.009952172;0.009985228;0.008954011;0.00881891;0.008408858;0.011192067;0.012942202;0.00733861;0.02231395;0.028976798;0.028415594;0.026916024;0.027499729;0.026782311;0.030925072;1.9537E-07
26/11/2012;0.008228681;0.010617191;0.008988566;0.007731533;0.010091917;0.009695013;0.009964948;-0.002031644;0.005149024;0.026669313;0.029821846;0.026868203;0.024932733;0.029324327;0.028681801;0.029068237;9.48429E-06
27/11/2012;0.008672878;0.009680698;0.008304792;0.007494403;0.009062409;0.008714898;0.010342489;-0.005240294;0.005667578;0.028098548;0.028569173;0.025883619;0.02459511;0.027859668;0.027257378;0.029706124;9.03183E-06
28/11/2012;0.01169975;0.009115661;0.008129298;0.00830186;0.008813742;0.008527896;0.009435533;0.007825331;0.004956925;0.037957732;0.027724126;0.025619391;0.025906302;0.027483767;0.026974595;0.02837189;4.54657E-05
29/11/2012;0.00558798;0.008788545;0.007317301;0.007138131;0.008875633;0.008625003;0.008605251;0.004260554;0.003398417;0.018036132;0.027112088;0.02421749;0.023923168;0.027482967;0.027004778;0.027014742;4.79419E-06
30/11/2012;0.003852175;0.008179251;0.006645661;0.006206242;0.008268829;0.008055286;0.008173384;0.000162494;0.003105683;0.012370919;0.026245632;0.023188062;0.022395847;0.026604101;0.026152795;0.02639181;5.5725E-07
03/12/2012;0.002627515;0.007448985;0.0060224;0.005404994;0.007100221;0.00689148;0.00740215;-0.004756519;0.003431817;0.008413116;0.025074333;0.022101659;0.020913939;0.024660521;0.024194483;0.025148277;6.46902E-07
04/12/2012;0.004849927;0.007102605;0.006048389;0.006204367;0.006986315;0.006848979;0.006527339;-0.001711276;0.002042658;0.015631135;0.024510348;0.02217807;0.022466231;0.024494274;0.024166124;0.023619296;7.88076E-06
05/12/2012;0.007091827;0.006549787;0.005546855;0.005931579;0.006337873;0.006253619;0.006016879;0.001583608;0.002324259;0.022921589;0.023605185;0.021307962;0.022046869;0.023400369;0.023196323;0.02273012;2.27297E-05
06/12/2012;0.003446019;0.005938194;0.004989189;0.005128845;0.005508999;0.005441454;0.005384718;0.003301136;0.002535037;0.011076476;0.022407055;0.020173205;0.020468034;0.021748834;0.021546355;0.021469713;8.29889E-07
07/12/2012;0.007016867;0.005594678;0.004609206;0.004474277;0.005149883;0.005108482;0.004948858;0.002916662;0.004706912;0.022694971;0.021716102;0.019307157;0.018902186;0.020973356;0.020766144;0.020589856;5.33589E-06
10/12/2012;0.004376203;0.005176889;0.004192215;0.003903418;0.004719387;0.004741996;0.004478403;0.000338503;0.00495731;0.014047145;0.020904625;0.018449858;0.017712825;0.020087845;0.020029335;0.019572071;3.37685E-07
11/12/2012;0.006193275;0.004719759;0.003817615;0.003422865;0.004026218;0.004100824;0.004068757;0.006527531;0.00751174;0.019972206;0.019955648;0.017617995;0.016578731;0.018526982;0.018602229;0.018637396;1.73835E-06
12/12/2012;0.007103689;0.004809393;0.003638901;0.003136844;0.004330893;0.00449873;0.003769225;0.000448139;0.008551624;0.022921546;0.020155904;0.01717222;0.015844796;0.019245304;0.019552421;0.017885493;2.09652E-06
13/12/2012;0.008843404;0.004469422;0.003451237;0.002879712;0.003766285;0.003945997;0.003855714;-0.00634149;0.009745301;0.028544814;0.019288751;0.016464168;0.01497663;0.017810477;0.018132382;0.017979228;8.13418E-07
14/12/2012;0.006101713;0.004789147;0.00430019;0.004135821;0.0042943;0.004501201;0.003715218;-0.004143976;0.008909531;0.019573133;0.020083094;0.018507806;0.018069761;0.01911982;0.019484989;0.017707053;7.88384E-06
17/12/2012;0.006900089;0.004664479;0.004392234;0.004750887;0.004328739;0.004584885;0.003966997;0.011800688;0.010238652;0.022217079;0.019832285;0.018742588;0.019395321;0.0192107;0.01970094;0.018353619;1.1146E-05
18/12/2012;0.006157592;0.005722483;0.004149989;0.004215582;0.00554433;0.005717255;0.004107788;0.011421186;0.008829698;0.019819053;0.021922493;0.018156022;0.018161162;0.021693753;0.021931781;0.018594455;7.14015E-06
19/12/2012;0.006850052;0.006490885;0.003929417;0.00377055;0.006570657;0.006733553;0.005288005;-0.007618146;0.005809854;0.022071792;0.023271244;0.017562393;0.017064361;0.023560443;0.023752674;0.021104993;1.08201E-06
20/12/2012;0.007187388;0.006725887;0.005060686;0.005413317;0.00712798;0.007286359;0.006446971;0.005473105;0.00544116;0.023150588;0.023787918;0.02006326;0.020603282;0.024606987;0.024771571;0.023406846;3.04931E-06
21/12/2012;0.005234894;0.006433994;0.004684743;0.004756966;0.006920875;0.007099084;0.006909442;-0.009422944;0.004318296;0.016832694;0.023243539;0.019287522;0.01932543;0.024243287;0.024446864;0.024257349;8.40153E-07
24/12/2012;0.003895311;0.006965423;0.006366916;0.007016903;0.007750789;0.007931875;0.006770884;-0.002443279;0.010424172;0.012466275;0.0241503;0.022460465;0.023420166;0.025629889;0.025813504;0.023954773;4.2626E-05
26/12/2012;0.01060959;0.006554943;0.005971114;0.006924593;0.007224305;0.007410644;0.007182468;-0.004798957;0.015304879;0.034356063;0.023656539;0.021967695;0.023545596;0.024953887;0.025206409;0.024877739;2.20457E-05
27/12/2012;0.013374446;0.006330166;0.006014475;0.007626765;0.00708536;0.00730471;0.006744396;-0.001219185;0.01491617;0.04337813;0.023211035;0.022027922;0.024677873;0.024684159;0.02499591;0.024086498;2.37691E-06
28/12/2012;0.011005974;0.0058881;0.00556775;0.007038722;0.006353763;0.006569238;0.006341732;-0.011111446;0.01447362;0.035674157;0.022470004;0.021278354;0.023841485;0.02344803;0.023812517;0.023429269;1.20246E-05
31/12/2012;0.014517782;0.006805211;0.007762014;0.009932136;0.00747762;0.007687566;0.005760041;0.016800027;0.012292369;0.047121271;0.024096157;0.025046721;0.02825367;0.025382556;0.025728797;0.022241806;4.95246E-06
02/01/2013;0.013303475;0.009017311;0.007198008;0.008700688;0.009735969;0.009877225;0.006713509;0.025086116;0.012096639;0.043194203;0.027630303;0.023966891;0.02630545;0.028859364;0.02902832;0.023951775;1.45645E-06
03/01/2013;0.009699651;0.01480618;0.006767318;0.007727332;0.014755252;0.014494745;0.010487803;-0.002087795;0.003711349;0.031422787;0.035517345;0.023338393;0.024845259;0.035595496;0.035201534;0.03012584;3.58598E-05
04/01/2013;0.007494886;0.013183801;0.006286447;0.007437147;0.012895398;0.012604886;0.015333619;0.0048533;0.004823711;0.024192571;0.0334999;0.022494152;0.024369561;0.033270427;0.032800247;0.03661114;7.13518E-06
07/01/2013;0.00419791;0.011998216;0.005771861;0.006499976;0.011819831;0.011557546;0.015192089;-0.003128003;0.004521316;0.013460275;0.031948191;0.021514883;0.022736238;0.031841225;0.031391737;0.036497303;1.04591E-07
08/01/2013;0.003877847;0.010939242;0.005551775;0.006691288;0.010774228;0.010524876;0.013920209;-0.003247639;0.004139717;0.012397995;0.030493144;0.021100605;0.023060164;0.030392639;0.029934527;0.034967951;6.8576E-08
09/01/2013;0.004153304;0.010091792;0.005408659;0.006999261;0.009987409;0.009780113;0.012406894;0.002652345;0.003352333;0.013295526;0.029357176;0.020849777;0.02359779;0.029313514;0.028918037;0.03308687;6.41555E-07
10/01/2013;0.003590585;0.009199766;0.00496999;0.006053359;0.008873882;0.008651276;0.010924844;0.0075687;0.003425492;0.011453112;0.027986103;0.019971158;0.021932633;0.027608367;0.027144783;0.03102352;2.72558E-08
11/01/2013;0.002985915;0.008851949;0.004605242;0.005279532;0.008875451;0.008684475;0.009490848;-4.75E-05;0.002583983;0.009478921;0.02735301;0.019131579;0.020424603;0.027548866;0.027133933;0.028806966;1.61549E-07
14/01/2013;0.002749889;0.008082397;0.004254036;0.00467179;0.007692157;0.007491238;0.008625756;-0.000931105;0.002628855;0.008693389;0.026155207;0.018432156;0.019264532;0.025654412;0.025178474;0.027495313;1.4649E-08
15/01/2013;0.002363604;0.007459649;0.003995372;0.004438328;0.006885453;0.006707224;0.007610764;0.001128033;0.002259511;0.007418896;0.025203116;0.017868781;0.018765271;0.02431587;0.023864377;0.025889554;1.08354E-08
16/01/2013;0.00279913;0.006892647;0.0037285;0.003914336;0.006008022;0.005828272;0.006653839;0.000196973;0.002188311;0.00885203;0.024326863;0.017398966;0.017719463;0.022777137;0.02224891;0.024258293;3.731E-07
17/01/2013;0.003614371;0.006351444;0.003471826;0.003457976;0.005203268;0.005051152;0.00578949;0.005627061;0.002250672;0.011534323;0.023416888;0.016868464;0.016737284;0.021239823;0.020741358;0.022656473;1.85968E-06
